target,chunk,n_cells,in_panel,on_official_axis
BABAM1,k562_01.npz,171,False,True
BABAM2,k562_01.npz,112,False,True
BACH1,k562_01.npz,192,False,True
BACH2,k562_01.npz,318,False,True
BAD,k562_01.npz,361,False,True
BAG1,k562_01.npz,196,False,True
BAG2,k562_01.npz,93,False,True
BAG3,k562_01.npz,333,False,True
BAG4,k562_01.npz,161,False,True
BAG5,k562_01.npz,78,False,True
BAG6,k562_01.npz,199,False,True
BAHCC1,k562_01.npz,256,False,True
BAHD1,k562_01.npz,316,False,True
BAIAP2,k562_01.npz,363,False,True
BAIAP2L1,k562_01.npz,193,False,True
BAK1,k562_01.npz,92,False,True
BAMBI,k562_01.npz,107,False,True
BANF1,k562_01.npz,287,False,True
BANP,k562_01.npz,238,False,True
BAP1,k562_01.npz,371,False,True
BARD1,k562_01.npz,328,False,True
BARHL1,k562_01.npz,120,False,True
BARHL2,k562_01.npz,193,False,True
BARX1,k562_01.npz,119,False,True
BARX2,k562_01.npz,135,False,True
BATF,k562_01.npz,235,False,True
BATF2,k562_01.npz,196,False,True
BATF3,k562_01.npz,194,False,True
BAX,k562_01.npz,382,False,True
BAZ1A,k562_01.npz,202,False,True
BAZ1B,k562_01.npz,224,False,True
BAZ2A,k562_01.npz,341,False,True
BAZ2B,k562_01.npz,389,False,True
BBC3,k562_01.npz,145,False,True
BBIP1,k562_01.npz,231,False,True
BBS1,k562_01.npz,142,False,True
BBS2,k562_01.npz,318,False,True
BBS4,k562_01.npz,233,False,True
BBS7,k562_01.npz,276,False,True
BBX,k562_01.npz,196,False,True
BCAP29,k562_01.npz,54,False,True
BCAP31,k562_01.npz,211,False,True
BCAR1,k562_01.npz,535,False,True
BCAS2,k562_01.npz,119,False,True
BCAT1,k562_01.npz,165,False,True
BCAT2,k562_01.npz,126,False,True
BCCIP,k562_01.npz,52,False,True
BCKDHA,k562_01.npz,266,False,True
BCKDHB,k562_01.npz,114,False,True
BCKDK,k562_01.npz,293,True,True
BCL10,k562_01.npz,236,False,True
BCL11A,k562_01.npz,138,False,True
BCL11B,k562_01.npz,152,False,True
BCL2L1,k562_01.npz,375,False,True
BCL2L11,k562_01.npz,252,False,True
BCL2L12,k562_01.npz,121,False,True
BCL2L13,k562_01.npz,198,False,True
BCL2L2,k562_01.npz,186,False,True
BCL6,k562_01.npz,155,True,True
BCL6B,k562_01.npz,149,False,True
BCL7A,k562_01.npz,220,False,True
BCL7B,k562_01.npz,46,False,True
BCL7C,k562_01.npz,119,True,True
BCLAF1,k562_01.npz,144,False,True
BCOR,k562_01.npz,225,False,True
BCORL1,k562_01.npz,212,False,True
BCR,k562_01.npz,261,False,True
BCS1L,k562_01.npz,209,False,True
BDH2,k562_01.npz,141,False,True
BDP1,k562_01.npz,184,False,True
BECN1,k562_01.npz,130,False,True
BEND6,k562_01.npz,186,False,True
BEST1,k562_01.npz,529,False,True
BET1,k562_01.npz,94,False,True
BET1L,k562_01.npz,311,False,True
BEX2,k562_01.npz,179,False,True
BEX4,k562_01.npz,79,False,True
BFAR,k562_01.npz,218,False,True
BGLAP,k562_01.npz,91,False,True
BHLHA15,k562_01.npz,161,False,True
BHLHA9,k562_01.npz,300,False,True
BHLHE22,k562_01.npz,212,False,True
BHLHE23,k562_01.npz,218,False,True
BHLHE40,k562_01.npz,424,False,True
BHLHE41,k562_01.npz,93,False,True
BICD1,k562_01.npz,340,False,True
BICD2,k562_01.npz,312,False,True
BID,k562_01.npz,185,False,True
BIN3,k562_01.npz,223,False,True
BIRC2,k562_01.npz,270,False,True
BIRC5,k562_01.npz,41,False,True
BIRC6,k562_01.npz,230,False,True
BIVM,k562_01.npz,320,False,True
BLCAP,k562_01.npz,231,False,True
BLM,k562_01.npz,106,False,True
BLMH,k562_01.npz,311,False,True
BLOC1S1,k562_01.npz,76,False,True
BLOC1S2,k562_01.npz,70,False,True
BLOC1S3,k562_01.npz,412,False,True
BLOC1S4,k562_01.npz,131,False,True
BLOC1S5,k562_01.npz,304,False,True
BLOC1S6,k562_01.npz,157,False,True
BLVRA,k562_01.npz,264,False,True
BLVRB,k562_01.npz,267,False,True
BLZF1,k562_01.npz,278,False,True
BMI1,k562_01.npz,220,False,True
BMP1,k562_01.npz,157,False,True
BMP2K,k562_01.npz,80,False,True
BMPR2,k562_01.npz,197,False,True
BMS1,k562_01.npz,23,False,True
BNC1,k562_01.npz,130,False,True
BNC2,k562_01.npz,136,False,True
BNIP1,k562_01.npz,170,False,True
BNIP2,k562_01.npz,292,False,True
BNIP3,k562_01.npz,135,False,False
BNIP3L,k562_01.npz,575,False,True
BOD1,k562_01.npz,126,False,True
BOD1L1,k562_01.npz,434,False,True
BOLA1,k562_01.npz,323,False,True
BOLA2,k562_01.npz,307,False,False
BOLA3,k562_01.npz,216,False,True
BOP1,k562_01.npz,492,False,True
BORA,k562_01.npz,63,False,True
BPGM,k562_01.npz,167,False,True
BPHL,k562_01.npz,31,False,True
BPNT1,k562_01.npz,133,False,True
BPTF,k562_01.npz,104,False,True
BRAF,k562_01.npz,161,False,True
BRAP,k562_01.npz,198,False,True
BRAT1,k562_01.npz,395,False,True
BRCA1,k562_01.npz,197,False,True
BRCA2,k562_01.npz,360,False,True
BRCC3,k562_01.npz,373,False,True
BRD1,k562_01.npz,246,True,True
BRD2,k562_01.npz,169,False,True
BRD3,k562_01.npz,227,False,True
BRD4,k562_01.npz,239,False,True
BRD7,k562_01.npz,115,False,True
BRD8,k562_01.npz,127,False,True
BRD9,k562_01.npz,76,False,True
BRF1,k562_01.npz,269,False,True
BRF2,k562_01.npz,376,False,True
BRI3,k562_01.npz,146,False,True
BRI3BP,k562_01.npz,386,False,True
BRIP1,k562_01.npz,308,False,True
BRIX1,k562_01.npz,116,False,True
BRK1,k562_01.npz,391,False,True
BRMS1,k562_01.npz,101,False,True
BRMS1L,k562_01.npz,128,False,True
BROX,k562_01.npz,72,False,True
BRPF1,k562_01.npz,230,True,True
BRPF3,k562_01.npz,166,False,True
BRWD1,k562_01.npz,189,False,True
BRWD3,k562_01.npz,80,False,True
BSCL2,k562_01.npz,362,False,True
BSDC1,k562_01.npz,74,False,True
BSG,k562_01.npz,226,False,True
BST2,k562_01.npz,77,False,True
BSX,k562_01.npz,275,False,True
BTAF1,k562_01.npz,161,False,True
BTBD1,k562_01.npz,159,False,True
BTBD10,k562_01.npz,242,False,True
BTBD2,k562_01.npz,213,False,True
BTBD3,k562_01.npz,123,False,True
BTBD7,k562_01.npz,139,False,True
BTF3,k562_01.npz,83,False,True
BTF3L4,k562_01.npz,340,False,True
BTG1,k562_01.npz,342,False,True
BTG2,k562_01.npz,163,False,True
BTG3,k562_01.npz,177,False,True
BTK,k562_01.npz,175,False,True
BTN2A1,k562_01.npz,70,False,True
BTN2A2,k562_01.npz,60,False,True
BTN3A2,k562_01.npz,101,False,True
BTNL9,k562_01.npz,285,False,False
BUB1,k562_01.npz,676,False,True
BUB1B,k562_01.npz,234,False,True
BUB3,k562_01.npz,278,False,True
BUD13,k562_01.npz,122,False,True
BUD23,k562_01.npz,73,False,True
BUD31,k562_01.npz,52,False,True
BYSL,k562_01.npz,120,False,True
BZW1,k562_01.npz,138,False,True
BZW2,k562_01.npz,274,False,True
C10orf88,k562_01.npz,73,False,True
C11orf1,k562_01.npz,171,False,True
C11orf24,k562_01.npz,193,False,True
C11orf49,k562_01.npz,206,False,True
C11orf54,k562_01.npz,133,False,True
C11orf58,k562_01.npz,283,False,True
C11orf68,k562_01.npz,229,False,True
C11orf71,k562_01.npz,123,False,True
C11orf74,k562_01.npz,17,False,True
C11orf80,k562_01.npz,164,False,True
C11orf95,k562_01.npz,217,False,True
C11orf96,k562_01.npz,266,False,True
C12orf29,k562_01.npz,352,False,True
C12orf4,k562_01.npz,258,False,True
C12orf43,k562_01.npz,111,False,True
C12orf45,k562_01.npz,108,False,True
C12orf49,k562_01.npz,88,False,True
C12orf57,k562_01.npz,113,False,True
C12orf60,k562_01.npz,40,False,True
C12orf65,k562_01.npz,105,False,True
C12orf73,k562_01.npz,120,False,True
C12orf76,k562_01.npz,165,False,True
C14orf119,k562_01.npz,157,False,True
C14orf178,k562_01.npz,87,False,True
C14orf93,k562_01.npz,399,False,True
C15orf39,k562_01.npz,124,False,True
C15orf40,k562_01.npz,254,False,True
C15orf41,k562_01.npz,181,False,True
C15orf61,k562_01.npz,183,False,True
C16orf58,k562_01.npz,53,False,True
C16orf70,k562_01.npz,379,False,True
C16orf72,k562_01.npz,338,False,True
C16orf86,k562_01.npz,489,False,True
C16orf87,k562_01.npz,261,False,True
C16orf91,k562_01.npz,311,False,True
C16orf95,k562_01.npz,125,False,True
C17orf49,k562_01.npz,208,False,True
C17orf53,k562_01.npz,168,False,True
C17orf58,k562_01.npz,95,False,True
C17orf75,k562_01.npz,363,False,True
C17orf80,k562_01.npz,164,False,True
C17orf99,k562_01.npz,159,False,True
C18orf21,k562_01.npz,57,False,True
C18orf25,k562_01.npz,313,False,True
C18orf32,k562_01.npz,32,False,True
C19orf12,k562_01.npz,196,False,True
C19orf25,k562_01.npz,332,False,True
C19orf47,k562_01.npz,283,False,True
C19orf48,k562_01.npz,126,False,True
C19orf53,k562_01.npz,363,False,True
C19orf54,k562_01.npz,181,False,True
C19orf73,k562_01.npz,101,False,True
C19orf81,k562_01.npz,192,False,True
C1D,k562_01.npz,361,False,True
C1GALT1,k562_01.npz,52,False,True
C1GALT1C1,k562_01.npz,195,False,True
C1QBP,k562_01.npz,306,False,True
C1QTNF4,k562_01.npz,446,False,True
C1RL,k562_01.npz,210,False,True
C1orf109,k562_01.npz,561,False,True
C1orf112,k562_01.npz,267,False,True
C1orf122,k562_01.npz,64,False,True
C1orf131,k562_01.npz,51,False,True
C1orf159,k562_01.npz,199,False,True
C1orf174,k562_01.npz,281,False,True
C1orf198,k562_01.npz,350,False,True
C1orf216,k562_01.npz,206,False,True
C1orf35,k562_01.npz,217,False,True
C1orf43,k562_01.npz,130,False,True
C1orf50,k562_01.npz,246,False,False
C1orf52,k562_01.npz,352,False,True
C1orf53,k562_01.npz,234,False,True
C1orf56,k562_01.npz,91,False,True
C1orf61,k562_01.npz,454,False,True
C20orf203,k562_01.npz,151,False,False
C20orf27,k562_01.npz,162,False,True
C20orf96,k562_01.npz,139,False,True
C21orf58,k562_01.npz,306,False,True
C21orf91,k562_01.npz,194,False,True
C22orf39,k562_01.npz,445,False,True
C22orf46,k562_01.npz,113,False,False
C2CD2,k562_01.npz,73,False,True
C2CD2L,k562_01.npz,295,False,True
C2CD3,k562_01.npz,26,False,True
C2orf42,k562_01.npz,245,False,True
C2orf49,k562_01.npz,201,False,True
C2orf68,k562_01.npz,24,False,True
C2orf69,k562_01.npz,227,False,True
C2orf76,k562_01.npz,207,False,True
C2orf88,k562_01.npz,237,False,True
C3orf33,k562_01.npz,62,False,True
C3orf38,k562_01.npz,249,False,True
C4orf3,k562_01.npz,151,False,True
C4orf33,k562_01.npz,235,False,True
C4orf36,k562_01.npz,291,False,True
C4orf46,k562_01.npz,151,False,True
C4orf48,k562_01.npz,131,False,True
C5orf15,k562_01.npz,231,False,True
C5orf22,k562_01.npz,208,True,True
C5orf24,k562_01.npz,112,False,True
C5orf30,k562_01.npz,279,False,True
C5orf34,k562_01.npz,101,False,True
C5orf51,k562_01.npz,85,False,True
C6orf120,k562_01.npz,213,False,True
C6orf136,k562_01.npz,242,False,True
C6orf15,k562_01.npz,389,False,True
C6orf47,k562_01.npz,118,False,True
C6orf52,k562_01.npz,232,False,True
C6orf62,k562_01.npz,340,False,True
C6orf89,k562_01.npz,253,False,True
C7orf26,k562_01.npz,205,False,True
C7orf50,k562_01.npz,194,False,True
C8orf33,k562_01.npz,225,False,True
C8orf44,k562_01.npz,128,False,False
C8orf76,k562_01.npz,115,False,True
C8orf82,k562_01.npz,232,False,True
C9orf16,k562_01.npz,561,False,True
C9orf40,k562_01.npz,144,False,True
C9orf64,k562_01.npz,188,False,True
C9orf78,k562_01.npz,424,False,True
C9orf85,k562_01.npz,243,False,True
CA11,k562_01.npz,376,False,True
CA5A,k562_01.npz,482,False,True
CA8,k562_01.npz,238,False,True
CAAP1,k562_01.npz,15,False,True
CAB39,k562_01.npz,349,False,True
CAB39L,k562_01.npz,327,False,True
CABIN1,k562_01.npz,276,False,True
CACNB3,k562_01.npz,911,False,True
CACTIN,k562_01.npz,46,False,True
CACUL1,k562_01.npz,228,False,True
CACYBP,k562_01.npz,246,False,False
CAD,k562_01.npz,58,False,True
CADM4,k562_01.npz,845,False,True
CALB1,k562_01.npz,159,False,True
CALCOCO1,k562_01.npz,50,False,True
CALCOCO2,k562_01.npz,434,False,True
CALM1,k562_01.npz,317,False,True
CALM2,k562_01.npz,212,False,True
CALM3,k562_01.npz,74,False,True
CALML4,k562_01.npz,213,False,True
CALR,k562_01.npz,190,False,True
CALU,k562_01.npz,163,False,True
CAMK1,k562_01.npz,253,False,True
CAMK2G,k562_01.npz,254,False,True
CAMKK2,k562_01.npz,16,False,True
CAMKMT,k562_01.npz,298,False,True
CAMLG,k562_01.npz,155,False,True
CAMSAP1,k562_01.npz,133,False,True
CAMTA1,k562_01.npz,173,False,True
CAMTA2,k562_01.npz,166,False,True
CAND1,k562_01.npz,59,True,True
CANT1,k562_01.npz,62,False,True
CANX,k562_01.npz,377,False,True
CAP1,k562_01.npz,69,False,True
CAPG,k562_01.npz,281,False,True
CAPN1,k562_01.npz,29,False,True
CAPN10,k562_01.npz,241,False,False
CAPN15,k562_01.npz,86,False,True
CAPN2,k562_01.npz,148,False,True
CAPN7,k562_01.npz,267,False,True
CAPNS1,k562_01.npz,235,False,True
CAPRIN1,k562_01.npz,44,False,True
CAPZA1,k562_01.npz,226,False,True
CAPZA2,k562_01.npz,88,False,True
CAPZB,k562_01.npz,65,False,True
CARD11,k562_01.npz,282,False,True
CARD8,k562_01.npz,339,False,True
CARD9,k562_01.npz,136,False,True
CARF,k562_01.npz,85,False,True
CARHSP1,k562_01.npz,86,False,True
CARM1,k562_01.npz,156,True,True
CARMIL1,k562_01.npz,24,False,True
CARS,k562_01.npz,28,False,True
CARS2,k562_01.npz,197,False,True
CASC3,k562_01.npz,244,False,True
CASC4,k562_01.npz,53,False,True
CASP10,k562_01.npz,63,False,True
CASP2,k562_01.npz,156,False,True
CASP3,k562_01.npz,234,False,True
CASP6,k562_01.npz,372,False,True
CASP7,k562_01.npz,308,False,True
CASP8,k562_01.npz,178,False,True
CASP8AP2,k562_01.npz,211,False,True
CASP9,k562_01.npz,71,False,True
CASS4,k562_01.npz,185,False,True
CAST,k562_01.npz,137,False,True
CASZ1,k562_01.npz,146,False,True
CAT,k562_01.npz,220,True,True
CAV2,k562_01.npz,283,False,True
CAVIN1,k562_01.npz,259,False,True
CBFA2T2,k562_01.npz,120,False,True
CBFA2T3,k562_01.npz,305,False,True
CBFB,k562_01.npz,153,False,True
CBL,k562_01.npz,206,False,True
CBLL1,k562_01.npz,236,False,True
CBLL2,k562_01.npz,42,False,True
CBLN1,k562_01.npz,352,False,True
CBR1,k562_01.npz,216,False,True
CBR4,k562_01.npz,206,False,True
CBS,k562_01.npz,229,False,True
CBWD1,k562_01.npz,195,False,True
CBX1,k562_01.npz,309,False,True
CBX2,k562_01.npz,188,False,True
CBX3,k562_01.npz,32,False,True
CBX4,k562_01.npz,285,False,True
CBX5,k562_01.npz,171,False,True
CBX6,k562_01.npz,102,False,True
CBX8,k562_01.npz,159,False,True
CBY1,k562_01.npz,294,False,True
CC2D1A,k562_01.npz,220,False,True
CC2D1B,k562_01.npz,223,False,True
CCAR1,k562_01.npz,167,False,True
CCAR2,k562_01.npz,392,False,True
CCDC106,k562_01.npz,366,False,True
CCDC107,k562_01.npz,203,False,True
CCDC112,k562_01.npz,91,True,True
CCDC115,k562_01.npz,346,False,True
CCDC116,k562_01.npz,167,False,True
CCDC117,k562_01.npz,186,False,True
CCDC12,k562_01.npz,311,False,True
CCDC124,k562_01.npz,554,False,True
CCDC125,k562_01.npz,215,False,True
CCDC127,k562_01.npz,83,False,True
CCDC130,k562_01.npz,276,False,True
CCDC136,k562_01.npz,290,False,True
CCDC137,k562_01.npz,280,False,True
CCDC138,k562_01.npz,287,False,True
CCDC14,k562_01.npz,185,False,True
CCDC142,k562_01.npz,204,False,True
CCDC144A,k562_01.npz,294,False,True
CCDC144NL,k562_01.npz,148,False,True
CCDC150,k562_01.npz,168,False,True
CCDC167,k562_01.npz,155,False,True
CCDC169,k562_01.npz,218,False,True
CCDC169-SOHLH2,k562_01.npz,229,False,False
CCDC17,k562_01.npz,42,False,True
CCDC174,k562_01.npz,98,False,True
CCDC18,k562_01.npz,154,False,True
CCDC22,k562_01.npz,124,False,True
CCDC25,k562_01.npz,158,False,True
CCDC28A,k562_01.npz,296,False,True
CCDC28B,k562_01.npz,263,False,True
CCDC32,k562_01.npz,161,False,True
CCDC34,k562_01.npz,136,False,True
CCDC43,k562_01.npz,79,False,True
CCDC47,k562_01.npz,173,False,True
CCDC50,k562_01.npz,168,False,True
CCDC51,k562_01.npz,171,False,True
CCDC57,k562_01.npz,302,False,True
CCDC58,k562_01.npz,73,False,True
CCDC59,k562_01.npz,186,False,True
CCDC6,k562_01.npz,252,False,True
CCDC61,k562_01.npz,208,False,True
CCDC66,k562_01.npz,205,False,True
CCDC69,k562_01.npz,46,False,True
CCDC71,k562_01.npz,157,False,True
CCDC71L,k562_01.npz,211,False,True
CCDC74A,k562_01.npz,237,False,True
CCDC77,k562_01.npz,320,False,True
CCDC78,k562_01.npz,212,False,True
CCDC8,k562_01.npz,179,False,True
CCDC82,k562_01.npz,225,False,True
CCDC84,k562_01.npz,48,False,True
CCDC85B,k562_01.npz,137,False,True
CCDC85C,k562_01.npz,169,False,True
CCDC86,k562_01.npz,132,False,True
CCDC88A,k562_01.npz,163,False,True
CCDC88B,k562_01.npz,157,False,True
CCDC88C,k562_01.npz,226,False,True
CCDC9,k562_01.npz,182,False,True
CCDC90B,k562_01.npz,41,False,True
CCDC91,k562_01.npz,210,False,True
CCDC92,k562_01.npz,265,False,True
CCDC93,k562_01.npz,196,False,True
CCDC97,k562_01.npz,116,False,True
CCHCR1,k562_01.npz,132,False,True
CCM2,k562_01.npz,243,False,True
CCNA2,k562_01.npz,54,False,True
CCNB1,k562_01.npz,445,False,True
CCNB1IP1,k562_01.npz,183,False,True
CCNB2,k562_01.npz,65,False,True
CCNC,k562_01.npz,237,False,True
CCND1,k562_01.npz,312,False,True
CCND2,k562_01.npz,162,False,True
CCND3,k562_01.npz,138,False,True
CCNDBP1,k562_01.npz,62,False,True
CCNE1,k562_01.npz,181,False,True
CCNE2,k562_01.npz,81,False,True
CCNF,k562_01.npz,309,False,True
CCNG1,k562_01.npz,139,False,True
CCNH,k562_01.npz,96,False,True
CCNI,k562_01.npz,69,False,True
CCNJ,k562_01.npz,44,False,True
CCNK,k562_01.npz,746,False,True
CCNL1,k562_01.npz,427,False,True
CCNL2,k562_01.npz,168,False,True
CCNO,k562_01.npz,176,False,True
CCNQ,k562_01.npz,151,False,True
CCNT1,k562_01.npz,168,False,True
CCNT2,k562_01.npz,310,False,True
CCNY,k562_01.npz,329,False,True
CCP110,k562_01.npz,66,False,True
CCPG1,k562_01.npz,302,False,True
CCR10,k562_01.npz,214,False,True
CCS,k562_01.npz,137,False,True
CCSAP,k562_01.npz,187,False,True
CCSER2,k562_01.npz,163,False,True
CCT2,k562_01.npz,60,False,True
CCT3,k562_01.npz,82,False,True
CCT4,k562_01.npz,115,False,True
CCT5,k562_01.npz,50,False,True
CCT6A,k562_01.npz,96,False,True
CCT7,k562_01.npz,49,False,False
CCT8,k562_01.npz,79,False,True
CCZ1,k562_01.npz,269,False,True
CCZ1B,k562_01.npz,164,False,True
CD151,k562_01.npz,232,False,True
CD164,k562_01.npz,295,False,True
CD226,k562_01.npz,80,False,True
CD24,k562_01.npz,253,False,True
CD276,k562_01.npz,183,False,True
CD2AP,k562_01.npz,133,False,True
CD2BP2,k562_01.npz,371,False,True
CD320,k562_01.npz,148,False,True
CD33,k562_01.npz,298,False,True
CD3D,k562_02.npz,200,False,True
CD3EAP,k562_02.npz,119,False,True
CD46,k562_02.npz,88,False,True
CD47,k562_02.npz,189,False,True
CD52,k562_02.npz,128,False,True
CD53,k562_02.npz,99,False,True
CD55,k562_02.npz,284,False,True
CD58,k562_02.npz,220,False,True
CD59,k562_02.npz,321,False,True
CD63,k562_02.npz,256,False,True
CD68,k562_02.npz,174,False,True
CD69,k562_02.npz,122,False,True
CD7,k562_02.npz,110,False,True
CD81,k562_02.npz,275,False,True
CD8B,k562_02.npz,209,False,True
CD9,k562_02.npz,167,False,True
CD99,k562_02.npz,115,False,True
CD99L2,k562_02.npz,18,False,True
CDADC1,k562_02.npz,177,False,True
CDAN1,k562_02.npz,167,False,True
CDC123,k562_02.npz,249,False,True
CDC14A,k562_02.npz,219,False,True
CDC14B,k562_02.npz,266,False,True
CDC16,k562_02.npz,80,False,True
CDC20,k562_02.npz,126,False,True
CDC23,k562_02.npz,31,False,True
CDC25A,k562_02.npz,215,False,True
CDC25B,k562_02.npz,112,False,True
CDC25C,k562_02.npz,143,False,True
CDC26,k562_02.npz,13,False,True
CDC27,k562_02.npz,340,False,True
CDC34,k562_02.npz,242,False,True
CDC37,k562_02.npz,373,False,True
CDC40,k562_02.npz,58,False,True
CDC42,k562_02.npz,124,False,False
CDC42BPA,k562_02.npz,235,False,True
CDC42BPB,k562_02.npz,102,False,True
CDC42EP1,k562_02.npz,244,False,True
CDC42EP4,k562_02.npz,158,False,True
CDC42SE1,k562_02.npz,130,False,True
CDC42SE2,k562_02.npz,143,False,True
CDC45,k562_02.npz,164,False,True
CDC5L,k562_02.npz,33,False,True
CDC6,k562_02.npz,117,False,True
CDC7,k562_02.npz,235,False,True
CDC73,k562_02.npz,102,False,True
CDCA2,k562_02.npz,128,False,True
CDCA3,k562_02.npz,91,False,True
CDCA4,k562_02.npz,122,False,True
CDCA5,k562_02.npz,123,False,True
CDCA7,k562_02.npz,250,False,True
CDCA7L,k562_02.npz,101,False,True
CDCA8,k562_02.npz,96,False,True
CDIPT,k562_02.npz,470,False,True
CDK1,k562_02.npz,244,False,True
CDK10,k562_02.npz,105,False,False
CDK11A,k562_02.npz,432,False,True
CDK11B,k562_02.npz,94,False,True
CDK12,k562_02.npz,58,False,True
CDK13,k562_02.npz,209,False,True
CDK16,k562_02.npz,189,False,True
CDK17,k562_02.npz,104,False,True
CDK19,k562_02.npz,115,False,True
CDK2,k562_02.npz,235,False,True
CDK2AP1,k562_02.npz,364,False,True
CDK2AP2,k562_02.npz,142,False,True
CDK4,k562_02.npz,105,False,True
CDK5,k562_02.npz,204,False,True
CDK5RAP1,k562_02.npz,143,False,True
CDK5RAP2,k562_02.npz,113,False,True
CDK5RAP3,k562_02.npz,243,False,True
CDK6,k562_02.npz,349,False,True
CDK7,k562_02.npz,30,False,True
CDK8,k562_02.npz,181,True,True
CDK9,k562_02.npz,337,False,True
CDKAL1,k562_02.npz,227,False,True
CDKL1,k562_02.npz,152,False,True
CDKN1B,k562_02.npz,222,False,True
CDKN1C,k562_02.npz,153,False,True
CDKN2AIP,k562_02.npz,235,False,True
CDKN2AIPNL,k562_02.npz,149,False,True
CDKN2C,k562_02.npz,306,False,True
CDKN2D,k562_02.npz,239,False,True
CDKN3,k562_02.npz,100,False,True
CDPF1,k562_02.npz,393,False,True
CDR2,k562_02.npz,210,False,True
CDR2L,k562_02.npz,43,False,True
CDS2,k562_02.npz,73,False,True
CDT1,k562_02.npz,16,False,True
CDV3,k562_02.npz,65,False,True
CDX1,k562_02.npz,171,False,True
CDX2,k562_02.npz,319,False,True
CDX4,k562_02.npz,160,False,True
CDYL,k562_02.npz,124,False,True
CEBPA,k562_02.npz,89,False,True
CEBPB,k562_02.npz,172,False,True
CEBPD,k562_02.npz,179,False,True
CEBPE,k562_02.npz,166,False,True
CEBPG,k562_02.npz,57,False,True
CEBPZ,k562_02.npz,85,False,True
CELF1,k562_02.npz,210,False,True
CELF2,k562_02.npz,217,False,True
CEMIP2,k562_02.npz,244,False,True
CENPA,k562_02.npz,65,False,True
CENPB,k562_02.npz,228,False,True
CENPBD1,k562_02.npz,62,False,True
CENPC,k562_02.npz,99,False,True
CENPE,k562_02.npz,118,False,True
CENPF,k562_02.npz,184,False,True
CENPH,k562_02.npz,172,False,True
CENPI,k562_02.npz,31,False,True
CENPJ,k562_02.npz,154,False,True
CENPK,k562_02.npz,73,False,True
CENPL,k562_02.npz,193,False,True
CENPM,k562_02.npz,58,False,True
CENPN,k562_02.npz,223,False,True
CENPO,k562_02.npz,197,False,True
CENPP,k562_02.npz,116,False,True
CENPQ,k562_02.npz,170,False,True
CENPS,k562_02.npz,111,False,True
CENPT,k562_02.npz,92,False,True
CENPV,k562_02.npz,296,False,True
CENPW,k562_02.npz,92,False,True
CEP104,k562_02.npz,231,False,True
CEP120,k562_02.npz,218,False,True
CEP135,k562_02.npz,52,False,True
CEP152,k562_02.npz,289,False,True
CEP164,k562_02.npz,195,False,True
CEP170,k562_02.npz,165,False,True
CEP19,k562_02.npz,157,False,True
CEP192,k562_02.npz,129,False,True
CEP250,k562_02.npz,174,False,True
CEP290,k562_02.npz,151,False,True
CEP350,k562_02.npz,115,False,True
CEP44,k562_02.npz,202,False,True
CEP55,k562_02.npz,54,False,True
CEP57,k562_02.npz,107,False,True
CEP57L1,k562_02.npz,244,False,True
CEP63,k562_02.npz,60,False,True
CEP68,k562_02.npz,128,False,True
CEP70,k562_02.npz,314,False,True
CEP72,k562_02.npz,114,False,True
CEP76,k562_02.npz,261,False,True
CEP78,k562_02.npz,71,False,True
CEP85,k562_02.npz,274,False,True
CEP85L,k562_02.npz,261,False,True
CEP89,k562_02.npz,212,False,True
CEP95,k562_02.npz,127,False,True
