target,panel,energy,genes_z3,cells
BRAT1,False,5.95667,22,395
BRCA1,False,16.1822,64,197
BRCA2,False,8.85916,72,360
BRCC3,False,7.6687,42,373
BRD1,True,15.5032,75,246
BRD2,False,22.2678,84,169
BRD3,False,10.5093,30,227
BRD4,False,13.6243,61,239
BRD7,False,19.4901,23,115
BRD8,False,80.5405,519,127
BRD9,False,39.7366,31,76
BRF1,False,11.0864,54,269
BRF2,False,5.70915,19,376
BRI3,False,23.9889,110,146
BRI3BP,False,5.61376,13,386
BRIP1,False,7.49606,22,308
BRIX1,False,58.1197,312,116
BRK1,False,5.34685,23,391
BRMS1,False,27.435,32,101
BRMS1L,False,17.2221,31,128
BROX,False,36.139,26,72
BRPF1,True,13.7877,61,230
BRPF3,False,15.5785,24,166
BRWD1,False,12.7397,25,189
BRWD3,False,26.9232,29,80
BSCL2,False,6.62132,28,362
BSDC1,False,33.8664,27,74
BSG,False,10.144,23,226
BST2,False,36.4659,19,77
BSX,False,9.19703,20,275
BTAF1,False,43.1914,301,161
BTBD1,False,18.5062,36,159
BTBD10,False,11.5489,46,242
BTBD2,False,10.4369,16,213
BTBD3,False,23.3417,38,123
BTBD7,False,20.2736,55,139
BTF3,False,78.0249,238,83
BTF3L4,False,8.84615,31,340
BTG1,False,8.70646,50,342
BTG2,False,14.7836,40,163
BTG3,False,13.8889,25,177
BTK,False,13.7321,28,175
BTN2A1,False,33.54,24,70
BTN2A2,False,47.0334,26,60
BTN3A2,False,28.2873,44,101
BTNL9,False,7.55005,21,285
BUB1,False,5.42917,77,676
BUB1B,False,19.6613,173,234
BUB3,False,36.2235,453,278
BUD13,False,24.8378,38,122
BUD23,False,61.0003,249,73
BUD31,False,51.5429,18,52
BYSL,False,101.138,763,120
BZW1,False,17.2122,23,138
BZW2,False,8.47908,28,274
C10orf88,False,28.1906,19,73
C11orf1,False,14.3676,25,171
C11orf24,False,13.6033,25,193
C11orf49,False,11.3902,25,206
C11orf54,False,17.5562,40,133
C11orf58,False,9.38455,39,283
C11orf68,False,9.90824,18,229
C11orf71,False,18.4811,16,123
C11orf74,False,130.833,25,17
C11orf80,False,15.5905,38,164
C11orf95,False,10.5267,20,217
C11orf96,False,7.63959,24,266
C12orf29,False,5.92221,21,352
C12orf4,False,8.79203,27,258
C12orf43,False,22.1088,36,111
C12orf45,False,90.5026,654,108
C12orf49,False,24.3514,23,88
C12orf57,False,21.0297,20,113
C12orf60,False,139.779,199,40
C12orf65,False,31.6333,44,105
C12orf73,False,21.441,17,120
C12orf76,False,12.6797,14,165
C14orf119,False,15.9193,26,157
C14orf178,False,38.1568,69,87
C14orf93,False,7.95387,40,399
C15orf39,False,17.5359,30,124
C15orf40,False,8.5474,19,254
C15orf41,False,17.6732,67,181
C15orf61,False,15.084,37,183
C16orf58,False,48.6329,19,53
C16orf70,False,6.34339,24,379
C16orf72,False,11.9186,82,338
C16orf86,False,5.09736,21,489
C16orf87,False,19.1176,139,261
C16orf91,False,7.81841,32,311
C16orf95,False,18.5324,16,125
C17orf49,False,25.2162,139,208
C17orf53,False,15.4846,17,168
C17orf58,False,21.8119,17,95
C17orf75,False,6.28699,28,363
C17orf80,False,17.715,58,164
C17orf99,False,13.4662,13,159
C18orf21,False,62.4274,110,57
C18orf25,False,7.94872,37,313
C18orf32,False,93.7041,71,32
C19orf12,False,12.4451,24,196
C19orf25,False,10.7468,49,332
C19orf47,False,7.85157,20,283
C19orf48,False,19.0443,24,126
C19orf53,False,7.3318,42,363
C19orf54,False,10.918,13,181
C19orf73,False,22.7168,10,101
C19orf81,False,10.5712,13,192
C1D,False,9.28703,107,361
C1GALT1,False,42.9878,13,52
C1GALT1C1,False,10.8378,26,195
C1QBP,False,24.1266,323,306
C1QTNF4,False,4.72699,26,446
C1RL,False,12.4363,20,210
C1orf109,False,5.29754,41,561
C1orf112,False,8.65262,33,267
C1orf122,False,32.1015,13,64
C1orf131,False,248.794,977,51
C1orf159,False,12.681,29,199
C1orf174,False,8.858,28,281
C1orf198,False,5.96871,15,350
C1orf216,False,11.7895,27,206
C1orf35,False,10.3693,18,217
C1orf43,False,22.5142,40,130
C1orf50,False,9.34618,25,246
C1orf52,False,8.65672,52,352
C1orf53,False,10.1547,39,234
C1orf56,False,27.5312,44,91
C1orf61,False,5.18755,22,454
C20orf203,False,15.1751,16,151
C20orf27,False,13.8738,17,162
C20orf96,False,16.537,13,139
C21orf58,False,7.53728,19,306
C21orf91,False,12.0983,16,194
C22orf39,False,9.53462,36,445
C22orf46,False,29.8349,98,113
C2CD2,False,36.6348,12,73
C2CD2L,False,8.57651,31,295
C2CD3,False,74.4079,23,26
C2orf42,False,9.45104,30,245
C2orf49,False,10.7235,16,201
C2orf68,False,87.2589,32,24
C2orf69,False,9.66844,20,227
C2orf76,False,12.6398,25,207
C2orf88,False,10.1138,19,237
C3orf33,False,37.526,18,62
C3orf38,False,8.877,24,249
C4orf3,False,14.158,12,151
C4orf33,False,11.1352,25,235
C4orf36,False,8.16913,27,291
C4orf46,False,15.0644,20,151
C4orf48,False,16.6006,26,131
C5orf15,False,9.71216,24,231
C5orf22,True,24.8747,198,208
C5orf24,False,22.4144,31,112
C5orf30,False,15.5219,132,279
C5orf34,False,24.6114,19,101
C5orf51,False,29.3435,20,85
C6orf120,False,16.6585,37,213
C6orf136,False,8.56624,18,242
C6orf15,False,5.57572,23,389
C6orf47,False,18.2571,19,118
C6orf52,False,9.09183,19,232
C6orf62,False,7.22571,20,340
C6orf89,False,10.0455,36,253
C7orf26,False,40.562,387,205
C7orf50,False,12.7404,31,194
C8orf33,False,11.8734,23,225
C8orf44,False,21.1408,16,128
C8orf76,False,19.1337,14,115
C8orf82,False,14.1377,47,232
C9orf16,False,5.76408,56,561
C9orf40,False,14.8394,22,144
C9orf64,False,12.6794,36,188
C9orf78,False,5.26464,25,424
C9orf85,False,11.187,33,243
CA11,False,6.36224,40,376
CA5A,False,4.1191,20,482
CA8,False,8.80559,17,238
CAAP1,False,107.176,32,15
CAB39,False,6.28515,23,349
CAB39L,False,7.28487,19,327
CABIN1,False,21.8132,258,276
CACNB3,False,2.68382,30,911
CACTIN,False,62.6994,38,46
CACUL1,False,12.7111,44,228
CACYBP,False,9.02123,20,246
CAD,False,77.8134,182,58
CADM4,False,2.70573,21,845
CALB1,False,15.3142,22,159
CALCOCO1,False,51.4556,12,50
CALCOCO2,False,5.26099,18,434
CALM1,False,6.21576,18,317
CALM2,False,27.5273,59,212
CALM3,False,32.4008,12,74
CALML4,False,10.1511,14,213
CALR,False,25.0273,132,190
CALU,False,13.6089,19,163
CAMK1,False,12.51,60,253
CAMK2G,False,9.87253,39,254
CAMKK2,False,119.272,16,16
CAMKMT,False,7.59829,25,298
CAMLG,False,32.4501,178,155
CAMSAP1,False,18.3423,40,133
CAMTA1,False,12.7182,17,173
CAMTA2,False,23.8452,100,166
CAND1,True,47.2221,52,59
CANT1,False,37.166,7,62
CANX,False,6.14243,18,377
CAP1,False,34.0399,23,69
CAPG,False,8.52419,31,281
CAPN1,False,81.7014,13,29
CAPN10,False,12.4395,41,241
CAPN15,False,29.9279,22,86
CAPN2,False,14.5935,14,148
CAPN7,False,9.12771,38,267
CAPNS1,False,11.333,22,235
CAPRIN1,False,70.5243,37,44
CAPZA1,False,12.2191,19,226
CAPZA2,False,28.7894,19,88
CAPZB,False,59.4053,107,65
CARD11,False,15.1259,52,282
CARD8,False,6.86669,27,339
CARD9,False,17.0357,26,136
CARF,False,95.9655,515,85
CARHSP1,False,24.4463,12,86
CARM1,True,25.5795,122,156
CARMIL1,False,94.4575,18,24
CARS,False,213.796,268,28
CARS2,False,16.1897,73,197
CASC3,False,38.8635,366,244
CASC4,False,49.9431,19,53
CASP10,False,37.4176,20,63
CASP2,False,15.1525,19,156
CASP3,False,14.1561,52,234
CASP6,False,11.0445,40,372
CASP7,False,7.23937,19,308
CASP8,False,11.7629,26,178
CASP8AP2,False,106.041,1035,211
CASP9,False,35.9323,31,71
CASS4,False,11.9824,21,185
CAST,False,27.7805,96,137
CASZ1,False,16.5053,25,146
CAT,True,11.0428,23,220
CAV2,False,7.45333,28,283
CAVIN1,False,9.06,28,259
CBFA2T2,False,19.0156,32,120
CBFA2T3,False,22.8649,236,305
CBFB,False,19.3701,46,153
CBL,False,21.6382,113,206
CBLL1,False,33.4084,378,236
CBLL2,False,47.5511,24,42
CBLN1,False,10.847,72,352
CBR1,False,10.2431,19,216
CBR4,False,11.8279,16,206
CBS,False,10.3158,18,229
CBWD1,False,10.8935,21,195
CBX1,False,13.3739,58,309
CBX2,False,13.0454,26,188
CBX3,False,71.8098,28,32
CBX4,False,7.69097,24,285
CBX5,False,13.6652,40,171
CBX6,False,22.5394,18,102
CBX8,False,13.7277,18,159
CBY1,False,9.01551,29,294
CC2D1A,False,11.3672,17,220
CC2D1B,False,9.13987,25,223
CCAR1,False,31.2605,177,167
CCAR2,False,8.00297,48,392
CCDC106,False,6.65908,34,366
CCDC107,False,11.0192,27,203
CCDC112,True,36.6044,44,91
CCDC115,False,16.9002,155,346
CCDC116,False,15.2705,30,167
CCDC117,False,13.0576,24,186
CCDC12,False,7.62966,28,311
CCDC124,False,4.83378,42,554
CCDC125,False,25.378,167,215
CCDC127,False,38.7547,25,83
CCDC130,False,12.8704,82,276
CCDC136,False,8.17089,30,290
CCDC137,False,11.9252,51,280
CCDC138,False,7.91422,18,287
CCDC14,False,13.1632,31,185
CCDC142,False,10.7983,19,204
CCDC144A,False,7.98551,21,294
CCDC144NL,False,17.5665,20,148
CCDC150,False,14.871,28,168
CCDC167,False,14.3348,20,155
CCDC169,False,14.0534,28,218
CCDC169-SOHLH2,False,10.4027,19,229
CCDC17,False,86.3922,75,42
CCDC174,False,56.8432,205,98
CCDC18,False,18.7122,22,154
CCDC22,False,22.7279,51,124
CCDC25,False,14.9351,31,158
CCDC28A,False,7.5957,23,296
CCDC28B,False,8.31119,25,263
CCDC32,False,14.9479,54,161
CCDC34,False,15.579,24,136
CCDC43,False,28.3511,11,79
CCDC47,False,12.3466,22,173
CCDC50,False,20.7699,72,168
CCDC51,False,13.0767,16,171
CCDC57,False,6.7455,21,302
CCDC58,False,30.3674,22,73
CCDC59,False,25.9519,225,186
CCDC6,False,33.8964,374,252
CCDC61,False,10.2262,24,208
CCDC66,False,11.4551,29,205
CCDC69,False,71.7173,51,46
CCDC71,False,15.6805,37,157
CCDC71L,False,12.7119,35,211
CCDC74A,False,9.29932,36,237
CCDC77,False,6.85083,17,320
CCDC78,False,23.2137,128,212
CCDC8,False,14.0838,16,179
CCDC82,False,11.0022,19,225
CCDC84,False,116.071,224,48
CCDC85B,False,16.5216,27,137
CCDC85C,False,13.8238,23,169
CCDC86,False,103.638,959,132
CCDC88A,False,14.9391,23,163
CCDC88B,False,22.6672,58,157
CCDC88C,False,11.9018,27,226
CCDC9,False,26.4973,124,182
CCDC90B,False,63.2331,20,41
CCDC91,False,20.5749,62,210
CCDC92,False,9.14093,24,265
CCDC93,False,16.3488,66,196
CCDC97,False,21.1591,40,116
CCHCR1,False,17.4201,25,132
CCM2,False,9.58093,20,243
CCNA2,False,43.5495,38,54
CCNB1,False,5.73728,32,445
CCNB1IP1,False,15.2704,31,183
CCNB2,False,41.1051,33,65
CCNC,False,31.9882,330,237
CCND1,False,6.68334,11,312
CCND2,False,13.2295,14,162
CCND3,False,32.6178,180,138
CCNDBP1,False,42.4465,20,62
CCNE1,False,25.1347,140,181
CCNE2,False,26.5628,29,81
CCNF,False,18.4513,165,309
CCNG1,False,17.0475,60,139
CCNH,False,72.7871,343,96
CCNI,False,37.0127,20,69
CCNJ,False,93.7978,101,44
CCNK,False,12.7348,438,746
CCNL1,False,10.8088,97,427
CCNL2,False,21.6856,61,168
CCNO,False,12.5807,14,176
CCNQ,False,43.7745,220,151
CCNT1,False,14.0225,35,168
CCNT2,False,8.04304,28,310
CCNY,False,7.33589,19,329
CCP110,False,34.1818,20,66
CCPG1,False,14.5348,32,302
CCR10,False,10.7009,21,214
CCS,False,16.1279,23,137
CCSAP,False,12.9915,21,187
CCSER2,False,12.1581,34,163
CCT2,False,85.5795,209,60
CCT3,False,56.5268,140,82
CCT4,False,89.7158,518,115
CCT5,False,138.902,326,50
CCT6A,False,24.7884,37,96
CCT7,False,139.747,291,49
CCT8,False,72.9714,218,79
CCZ1,False,9.94332,34,269
CCZ1B,False,13.4725,17,164
CD151,False,10.2895,25,232
CD164,False,8.1121,23,295
CD226,False,27.2654,21,80
CD24,False,8.78321,7,253
CD276,False,13.2215,17,183
CD2AP,False,18.0059,38,133
CD2BP2,False,12.6555,110,371
CD320,False,17.4821,44,148
CD33,False,9.32553,40,298
CD3D,False,11.8385,29,200
CD3EAP,False,97.4671,714,119
CD46,False,27.1185,18,88
CD47,False,12.6211,22,189
CD52,False,20.3315,21,128
CD53,False,23.084,10,99
CD55,False,7.65775,16,284
CD58,False,9.43168,17,220
CD59,False,7.48768,29,321
CD63,False,9.84708,21,256
CD68,False,12.9296,24,174
CD69,False,19.5147,22,122
CD7,False,19.3517,22,110
CD81,False,8.17495,28,275
CD8B,False,10.703,21,209
CD9,False,12.5795,17,167
CD99,False,31.2299,64,115
CD99L2,False,117.914,18,18
CDADC1,False,12.2214,26,177
CDAN1,False,25.3657,107,167
CDC123,False,20.7791,131,249
CDC14A,False,10.5899,20,219
CDC14B,False,13.6086,107,266
CDC16,False,35.3695,28,80
CDC20,False,16.9855,18,126
CDC23,False,68.1632,30,31
CDC25A,False,11.1401,50,215
CDC25B,False,46.1327,122,112
CDC25C,False,16.5696,12,143
CDC26,False,106.773,17,13
CDC27,False,6.56349,25,340
CDC34,False,13.9298,82,242
CDC37,False,6.01498,19,373
CDC40,False,50.8978,18,58
CDC42,False,28.7679,57,124
CDC42BPA,False,9.73696,19,235
CDC42BPB,False,23.201,19,102
CDC42EP1,False,9.05312,21,244
CDC42EP4,False,17.0795,33,158
CDC42SE1,False,25.9102,24,130
CDC42SE2,False,17.7508,27,143
CDC45,False,15.6069,28,164
CDC5L,False,148.07,226,33
CDC6,False,23.3809,51,117
CDC7,False,14.4905,83,235
CDC73,False,34.5074,68,102
CDCA2,False,20.1584,18,128
CDCA3,False,29.478,35,91
CDCA4,False,21.05,15,122
CDCA5,False,17.7934,16,123
CDCA7,False,8.97317,18,250
CDCA7L,False,24.2249,28,101
CDCA8,False,24.7207,16,96
CDIPT,False,39.2856,472,470
CDK1,False,15.0687,115,244
CDK10,False,29.3949,50,105
CDK11A,False,6.04789,19,432
CDK11B,False,26.7069,27,94
CDK12,False,94.2913,204,58
CDK13,False,21.1861,89,209
CDK16,False,12.2317,15,189
CDK17,False,20.6403,26,104
CDK19,False,19.5592,25,115
CDK2,False,14.8069,100,235
CDK2AP1,False,6.6133,24,364
CDK2AP2,False,20.8452,45,142
CDK4,False,25.3837,27,105
CDK5,False,13.1903,42,204
CDK5RAP1,False,14.1329,21,143
CDK5RAP2,False,19.1673,19,113
CDK5RAP3,False,13.0043,34,243
CDK6,False,9.19015,75,349
CDK7,False,74.7443,41,30
CDK8,True,11.4025,28,181
CDK9,False,27.0073,376,337
CDKAL1,False,11.1354,55,227
CDKL1,False,16.3875,22,152
CDKN1B,False,9.96759,14,222
CDKN1C,False,17.3879,33,153
CDKN2AIP,False,16.54,66,235
CDKN2AIPNL,False,15.331,22,149
CDKN2C,False,6.81877,21,306
CDKN2D,False,11.0887,37,239
CDKN3,False,21.956,13,100
CDPF1,False,6.7057,25,393
CDR2,False,11.1723,16,210
CDR2L,False,85.7254,112,43
CDS2,False,62.9209,156,73
CDT1,False,103.838,19,16
CDV3,False,29.6606,17,65
CDX1,False,13.7148,18,171
CDX2,False,7.37566,29,319
CDX4,False,14.4474,35,160
CDYL,False,22.2238,51,124
CEBPA,False,30.6062,23,89
CEBPB,False,23.8266,97,172
CEBPD,False,15.3093,19,179
CEBPE,False,12.8461,22,166
CEBPG,False,90.6738,134,57
CEBPZ,False,78.1988,433,85
CELF1,False,11.8605,40,210
CELF2,False,10.6055,33,217
CEMIP2,False,9.36522,22,244
CENPA,False,36.2004,43,65
CENPB,False,9.02225,24,228
CENPBD1,False,38.2595,16,62
CENPC,False,35.552,85,99
CENPE,False,28.3881,104,118
CENPF,False,13.8056,27,184
CENPH,False,15.5653,38,172
CENPI,False,94.8226,67,31
CENPJ,False,41.5366,391,154
CENPK,False,66.1974,153,73
CENPL,False,18.135,30,193
CENPM,False,43.9033,31,58
CENPN,False,13.9334,74,223
CENPO,False,11.6946,19,197
CENPP,False,48.0799,282,116
CENPQ,False,14.3593,22,170
CENPS,False,22.1675,30,111
CENPT,False,38.152,62,92
CENPV,False,7.47875,25,296
CENPW,False,28.5586,47,92
CEP104,False,9.38188,23,231
CEP120,False,11.1122,18,218
CEP135,False,57.6622,34,52
CEP152,False,10.7173,71,289
CEP164,False,12.0329,17,195
CEP170,False,15.5701,30,165
CEP19,False,14.2869,18,157
CEP192,False,19.2074,32,129
CEP250,False,13.1261,28,174
CEP290,False,15.4235,21,151
CEP350,False,31.6381,71,115
CEP44,False,12.1619,26,202
CEP55,False,47.9947,27,54
CEP57,False,20.8785,14,107
CEP57L1,False,10.0684,35,244
CEP63,False,57.6878,36,60
CEP68,False,15.9699,12,128
CEP70,False,6.47085,19,314
CEP72,False,22.3506,21,114
CEP76,False,11.5746,34,261
CEP78,False,34.1051,21,71
CEP85,False,11.0008,65,274
CEP85L,False,9.0068,22,261
CEP89,False,9.39267,18,212
CEP95,False,18.1611,32,127
CEP97,False,7.26583,25,332
CEPT1,False,22.4878,75,150
CERCAM,False,6.19242,24,404
CERK,False,19.8827,107,209
CERS2,False,14.2029,17,162
CERS4,False,7.34676,18,309
CERS5,False,46.7374,17,47
CERS6,False,22.4292,165,262
CERT1,False,17.1916,27,126
CES2,False,15.174,24,158
CETN2,False,11.612,28,208
CETN3,False,20.3553,15,121
CFAP298,False,17.2799,40,164
CFAP410,False,6.52758,22,319
CFD,False,25.6958,70,125
CFDP1,False,24.7938,216,292
CFH,False,98.4709,19,21
CFL1,False,87.2857,28,23
CFL2,False,20.3461,22,127
CFLAR,False,13.1728,80,265
CGGBP1,False,7.3584,21,296
CHAC1,False,11.2628,24,205
CHAC2,False,13.9786,24,175
CHAF1A,False,134.391,171,35
CHAF1B,False,158.57,686,86
CHAMP1,False,13.2554,36,212
CHCHD1,False,16.1323,54,169
CHCHD10,False,6.56615,17,320
CHCHD2,False,14.4199,22,163
CHCHD3,False,53.5687,96,85
CHCHD4,False,58.3514,329,138
CHCHD5,False,7.72107,16,271
CHCHD6,False,11.126,20,195
CHCHD7,False,15.0391,36,189
CHD1,False,36.4754,23,74
CHD1L,False,10.7746,37,188
CHD2,False,8.84531,29,337
CHD3,True,11.7944,16,174
CHD4,False,73.9987,244,89
CHD6,True,16.4933,65,185
CHD7,False,7.71045,18,310
CHD8,False,14.5467,59,237
CHD9,False,12.8936,22,185
CHDH,False,12.9661,18,165
CHEK1,False,15.3374,32,199
CHEK2,False,27.5192,27,94
CHERP,False,71.2543,330,116
CHFR,False,27.7445,16,90
CHI3L2,False,6.72836,19,310
CHIC2,False,50.7735,44,67
CHID1,False,16.2665,40,195
CHKA,False,9.13817,37,277
CHKB,True,24.2228,137,197
CHM,False,10.3848,22,207
CHML,False,132.971,45,15
CHMP1A,False,22.738,67,151
CHMP1B,False,16.7441,21,134
CHMP2A,False,43.4039,47,75
CHMP2B,False,9.15343,26,258
CHMP3,False,154.221,301,51
CHMP4A,False,12.7429,51,250
CHMP4B,False,11.4881,32,224
CHMP5,False,10.576,14,213
CHMP6,False,349.221,1547,207
CHMP7,False,6.1562,60,459
CHORDC1,False,13.0144,279,552
CHP1,False,15.2539,39,157
CHPF,False,2.72011,29,798
CHPF2,False,9.57141,21,278
CHPT1,False,13.0784,31,209
CHRAC1,False,19.8068,30,126
CHRNA5,False,8.37271,26,272
CHRNB1,False,31.505,98,117
CHST10,False,10.4236,13,213
CHST11,False,10.8022,19,210
CHST12,False,17.9401,96,210
CHST2,False,12.5736,17,166
CHSY1,False,11.3475,15,207
CHTF18,False,11.7708,49,235
CHTF8,False,41.2751,29,55
CHTOP,False,9.76722,47,271
CHUK,False,15.1825,43,181
CHURC1,False,7.19939,16,304
CIAO1,False,12.3797,160,621
CIAO2A,False,18.1801,24,130
CIAO2B,False,10.0398,47,298
CIAO3,False,18.8625,62,142
CIAPIN1,False,128.136,1173,211
CIB1,False,25.812,23,100
CIB2,False,23.2107,44,111
CIC,False,16.0291,17,136
CINP,False,78.8708,514,102
CIP2A,False,37.4697,20,68
CIR1,False,19.6584,27,137
CIRBP,False,14.8199,28,178
CISD1,False,11.8237,16,195
CISD2,False,8.15376,23,260
CISD3,False,12.2275,18,178
CISH,False,11.0907,23,222
CIT,False,56.2653,16,42
CITED1,False,14.04,21,166
CITED2,False,7.02449,28,333
CIZ1,False,10.3954,27,262
CKAP2,False,16.4763,58,194
CKAP2L,False,16.3831,32,163
CKAP5,False,5.74408,23,411
CKB,False,20.0697,42,136
CKLF,False,11.9948,24,185
CKS2,False,11.3608,26,219
CLASP1,False,58.4068,106,70
CLASP2,False,7.02233,27,408
CLASRP,False,16.0716,72,235
CLCA1,False,20.4826,14,109
CLCC1,False,23.0309,27,131
CLCN2,False,13.053,22,175
CLCN3,False,9.42184,22,236
CLCN6,True,10.5748,32,236
CLCN7,False,10.4631,21,203
CLDN15,False,11.8272,50,235
CLDN6,False,21.8424,20,101
CLDN7,False,18.0686,28,132
CLDND1,False,11.0991,36,243
CLEC11A,False,12.8142,27,220
CLEC16A,False,9.59273,16,235
CLEC2B,False,47.158,14,57
CLEC2D,False,43.9037,17,58
CLEC2L,False,74.1004,126,47
CLHC1,False,59.8626,24,47
CLIC1,False,18.4345,23,119
CLIC2,False,16.3634,20,140
CLIC4,False,11.1174,25,221
CLINT1,False,6.63803,24,373
CLIP1,False,28.2685,16,80
CLK1,False,10.1249,25,227
CLK2,False,10.3999,37,248
CLK3,False,9.11532,64,360
CLK4,False,9.76291,34,284
CLN3,False,9.20163,30,237
CLN5,False,9.75557,25,264
CLN6,False,9.42244,27,231
CLN8,False,12.8359,19,196
CLNS1A,False,148.784,301,51
CLOCK,False,30.8719,227,188
CLP1,False,34.1415,52,99
CLPB,False,27.0413,190,229
CLPP,False,22.8353,28,107
CLPTM1,False,11.2776,30,234
CLPTM1L,False,8.87363,19,251
CLPX,False,20.2151,42,150
CLSPN,False,25.1273,37,105
CLSTN1,False,13.9302,23,172
CLSTN3,False,6.7082,22,339
CLTA,False,9.18576,21,235
CLTB,False,12.5249,41,264
CLTC,False,47.2746,300,174
CLU,False,6.84093,29,398
CLUAP1,False,20.5104,28,103
CLUH,False,12.964,83,244
CMAS,False,36.3416,59,85
CMBL,False,11.4663,20,210
CMC1,False,9.76684,21,236
CMC2,False,12.4477,22,200
CMC4,False,15.3863,127,280
CMIP,False,68.2732,110,58
CMPK1,False,5.03287,29,518
CMPK2,False,8.73902,11,247
CMSS1,False,9.75404,29,224
CMTM3,False,18.0243,91,240
CMTM4,False,14.7579,27,178
CMTM6,False,9.56427,24,245
CMTM7,False,14.7805,19,147
CMTR1,False,132.376,2272,303
CMTR2,False,43.9389,251,140
CNBD2,False,15.9873,4,134
CNBP,False,21.0527,99,191
CNDP2,False,7.7533,54,337
CNEP1R1,False,13.6288,29,190
CNIH1,False,27.3949,17,87
CNIH4,False,41.9468,66,79
CNN1,False,4.75505,17,432
CNN2,False,5.11256,28,496
CNNM3,False,7.0232,55,357
CNOT1,False,76.5691,619,146
CNOT10,False,19.7264,206,271
CNOT11,False,36.6113,243,199
CNOT2,False,49.8766,322,111
CNOT3,False,77.9488,930,232
CNOT4,False,49.2475,56,70
CNOT6,False,24.0777,217,238
CNOT6L,False,20.7166,25,106
CNOT7,False,12.6855,16,165
CNOT8,False,9.0187,13,243
CNOT9,False,30.9848,354,231
CNP,False,12.6761,19,165
CNPPD1,False,6.66815,23,352
CNPY2,False,13.4453,16,154
CNPY3,False,9.85393,42,312
CNST,False,9.3442,26,249
CNTRL,False,6.39371,18,346
CNTROB,False,10.7561,70,336
COA1,False,40.0441,19,63
COA3,False,31.3085,37,86
COA4,False,15.0678,22,176
COA5,False,10.5005,175,406
COA6,False,45.207,17,57
COA8,False,16.2557,135,350
COASY,False,7.14573,47,457
COBL,False,4.89866,35,561
COCH,False,9.01423,18,225
COG1,False,39.0745,26,66
COG2,False,17.2391,181,285
COG3,False,82.61,58,37
COG4,False,14.3475,58,202
COG5,False,17.532,30,133
COG6,False,20.2095,191,300
COG7,False,35.6916,83,94
COG8,False,67.8459,142,70
COIL,True,17.4788,30,148
COL18A1,False,12.917,27,275
COL2A1,False,18.9993,27,121
COLEC11,False,6.06993,30,400
COLGALT1,False,11.8791,19,190
COLGALT2,False,8.65229,16,269
COMMD1,False,14.1464,61,241
COMMD10,False,12.8304,53,205
COMMD2,False,18.7302,40,165
COMMD3,False,8.37755,52,350
COMMD4,False,12.805,23,201
COMMD5,False,8.45993,40,319
COMMD6,False,6.41012,39,419
COMMD7,False,11.923,43,259
COMMD8,True,17.9284,36,157
COMMD9,False,11.9635,32,219
COMT,False,44.369,28,67
COMTD1,False,24.2864,151,197
COP1,False,42.0063,66,72
COPA,False,19.4868,90,167
COPB1,False,35.3872,30,64
COPB2,False,28.4929,77,114
COPE,False,27.945,138,167
COPG1,False,4.44421,23,612
COPG2,False,7.74681,19,274
COPRS,False,14.6444,98,285
COPS2,False,72.7191,161,67
COPS3,False,63.9763,246,97
COPS4,False,75.1813,762,243
COPS5,False,38.4676,202,142
COPS6,False,58.2418,488,203
COPS7A,False,18.5486,32,148
COPS7B,False,22.3205,58,139
COPS8,False,25.6826,389,366
COPS9,False,29.3715,29,104
COPZ1,False,9.07111,40,304
COQ10A,False,35.2577,31,83
COQ10B,True,26.7236,87,160
COQ2,False,20.9869,82,148
COQ3,False,112.318,30,22
COQ4,False,8.31379,24,335
COQ5,False,9.48691,54,351
COQ6,False,21.3784,40,138
COQ7,False,14.4698,33,164
COQ8A,False,3.50242,26,687
COQ8B,False,9.96607,21,241
COQ9,False,7.92252,33,301
CORO1A,False,25.449,37,110
CORO1B,False,4.75037,22,462
CORO1C,False,13.8526,38,164
CORO2A,False,13.0122,30,187
CORO7,False,6.26859,26,345
COTL1,False,40.7799,162,131
COX10,False,20.9901,87,176
COX11,False,36.2188,193,150
COX14,False,34.0743,29,76
COX15,False,65.3148,514,162
COX16,False,47.3549,21,56
COX17,False,22.334,361,288
COX18,False,14.0185,37,187
COX19,False,130.089,16,17
COX20,False,9.03414,61,382
COX4I1,False,19.9887,36,145
COX5A,False,29.1433,107,124
COX5B,False,12.6819,76,249
COX6A1,False,12.8691,21,187
COX6B1,False,16.2173,147,308
COX6C,False,23.5556,139,174
COX7A2,False,14.6538,24,151
COX7A2L,False,12.1838,29,227
COX7B,False,23.6062,154,168
COX7C,False,22.6375,235,225
COX8A,False,9.75427,21,239
CPAMD8,False,5.23443,21,474
CPD,False,24.0969,14,91
CPEB1,False,33.202,305,183
CPEB4,False,15.1243,56,196
CPED1,False,20.2295,23,119
CPNE1,False,41.3864,157,123
CPNE2,False,10.7707,14,303
CPNE3,False,10.0278,21,219
CPNE7,False,11.4572,33,237
CPNE8,False,15.7962,20,141
