target,chunk,n_cells,in_panel,on_official_axis
APPBP2,4,1729.0,False,True
APPL1,4,114.0,False,True
APPL2,4,3586.0,False,True
APRT,4,912.0,False,True
APTX,4,1561.0,False,True
AQP1,4,1256.0,False,True
AQP11,4,1398.0,False,True
AQP3,4,1688.0,False,True
AQP5,4,2932.0,False,True
AQP9,4,3734.0,False,True
AR,4,1909.0,False,True
ARAF,4,1071.0,False,True
ARAP1,4,1288.0,False,True
ARAP2,4,871.0,False,True
ARAP3,4,4262.0,False,True
ARB2A,4,2419.0,False,False
ARC,4,1145.0,False,True
AREG,4,729.0,False,True
AREL1,4,777.0,False,True
ARF1,4,1659.0,False,True
ARF3,4,1073.0,False,True
ARF4,4,794.0,False,True
ARF5,4,1495.0,False,True
ARF6,4,4927.0,False,True
ARFGAP1,4,968.0,False,True
ARFGAP2,4,1841.0,False,True
ARFGAP3,4,1054.0,False,True
ARFGEF1,4,2282.0,False,True
ARFGEF2,4,1991.0,False,True
ARFIP1,4,2718.0,False,True
ARFIP2,4,3663.0,False,True
ARFRP1,4,248.0,False,True
ARG1,4,1802.0,False,True
ARG2,4,2162.0,False,True
ARGFX,4,3803.0,False,True
ARGLU1,4,981.0,False,True
ARHGAP1,4,1435.0,False,True
ARHGAP10,4,1807.0,False,True
ARHGAP11A,4,2160.0,False,True
ARHGAP11B,4,1406.0,False,True
ARHGAP12,4,1843.0,False,True
ARHGAP15,4,1933.0,False,True
ARHGAP17,4,2995.0,False,True
ARHGAP18,4,868.0,False,True
ARHGAP19,4,2583.0,False,True
ARHGAP21,4,995.0,False,True
ARHGAP24,4,1204.0,False,True
ARHGAP25,4,1347.0,False,True
ARHGAP26,4,850.0,False,True
ARHGAP27,4,674.0,False,True
ARHGAP30,5,3582.0,False,True
ARHGAP31,5,799.0,False,True
ARHGAP32,5,2147.0,False,True
ARHGAP33,5,3134.0,False,True
ARHGAP35,5,1911.0,False,True
ARHGAP45,5,1263.0,False,True
ARHGAP5,5,2226.0,False,True
ARHGAP6,5,416.0,False,True
ARHGAP9,5,1691.0,False,True
ARHGDIA,5,2841.0,False,True
ARHGDIB,5,3722.0,False,True
ARHGEF1,5,1874.0,False,True
ARHGEF10,5,628.0,False,True
ARHGEF11,5,1941.0,False,True
ARHGEF12,5,2080.0,False,True
ARHGEF18,5,1669.0,False,True
ARHGEF19,5,1682.0,False,True
ARHGEF2,5,3221.0,False,True
ARHGEF3,5,1055.0,False,True
ARHGEF39,5,1542.0,False,True
ARHGEF40,5,2675.0,False,True
ARHGEF5,5,974.0,False,True
ARHGEF6,5,3463.0,False,True
ARHGEF7,5,2057.0,False,True
ARHGEF9,5,1292.0,False,True
ARID1A,5,409.0,False,True
ARID1B,5,2458.0,False,True
ARID2,5,2525.0,False,True
ARID3A,5,934.0,False,True
ARID3B,5,1196.0,False,True
ARID3C,5,1996.0,False,True
ARID4A,5,1634.0,False,True
ARID4B,5,968.0,False,True
ARID5A,5,1834.0,False,True
ARID5B,5,878.0,False,True
ARIH1,5,1042.0,False,True
ARIH2,5,3961.0,False,True
ARIH2OS,5,2841.0,False,True
ARK2N,5,3407.0,False,False
ARL1,5,1153.0,False,True
ARL10,5,1125.0,False,True
ARL13A,5,815.0,False,True
ARL13B,5,3564.0,False,True
ARL14,5,1696.0,False,True
ARL15,5,1114.0,False,True
ARL16,5,1167.0,False,True
ARL17A,5,374.0,False,True
ARL17B,5,1721.0,False,True
ARL2,5,618.0,False,True
ARL2BP,5,867.0,False,True
ARL3,5,1166.0,False,True
ARL4A,5,1523.0,False,True
ARL4C,5,5506.0,False,True
ARL4D,5,1488.0,False,True
ARL5A,5,1440.0,False,True
ARL5B,5,3842.0,False,True
ARL6,5,798.0,False,True
ARL6IP1,5,1441.0,False,True
ARL6IP4,5,1935.0,False,True
ARL6IP5,5,1520.0,False,True
ARL6IP6,5,2408.0,False,True
ARL8A,5,1921.0,False,True
ARL8B,5,2285.0,False,True
ARL9,5,3742.0,False,True
ARMC1,5,1490.0,False,True
ARMC10,5,2097.0,False,True
ARMC12,5,1611.0,False,True
ARMC2,5,2786.0,False,True
ARMC5,5,998.0,False,True
ARMC6,5,703.0,False,True
ARMC7,5,113.0,False,True
ARMC8,5,3832.0,False,True
ARMCX2,5,2026.0,False,True
ARMCX3,5,1645.0,False,True
ARMCX4,5,968.0,False,True
ARMCX5,5,1781.0,False,True
ARMCX6,5,1584.0,False,True
ARMH1,5,1298.0,False,True
ARMH2,5,1721.0,False,True
ARMH3,5,705.0,False,True
ARMT1,5,1574.0,False,True
ARNT,5,2640.0,False,True
ARNT2,5,1465.0,False,True
ARPC1A,5,1972.0,False,True
ARPC1B,5,1229.0,False,True
ARPC2,5,600.0,False,True
ARPC3,5,648.0,False,True
ARPC4-TTLL3,5,4108.0,False,False
ARPC5,5,2567.0,False,True
ARPC5L,5,1626.0,False,True
ARPP19,5,575.0,False,True
ARRB1,5,1862.0,False,True
ARRB2,5,148.0,False,True
ARRDC1,5,1816.0,False,True
ARRDC2,5,2289.0,False,True
ARRDC3,5,2704.0,False,True
ARRDC4,5,349.0,False,True
ARRDC5,5,930.0,False,True
ARSA,5,998.0,False,True
ARSB,5,357.0,False,True
ARSG,5,1717.0,False,True
ARSK,5,1625.0,False,True
ARV1,5,3526.0,False,True
ARX,5,746.0,False,True
ASAH1,5,1146.0,False,True
ASAH2B,5,1390.0,False,True
ASAP1,5,723.0,False,True
ASAP2,5,1141.0,False,True
ASAP3,5,3715.0,False,True
ASB1,5,2808.0,False,True
ASB13,5,1123.0,False,True
ASB14,5,704.0,False,True
ASB16,5,2422.0,False,True
ASB2,5,2373.0,False,True
ASB3,5,2674.0,False,True
ASB6,5,61.0,False,True
ASB7,5,1287.0,False,True
ASB8,5,1883.0,False,True
ASCC1,5,1016.0,False,True
ASCC3,5,136.0,False,True
ASCL1,5,2675.0,False,True
ASCL2,5,2185.0,False,True
ASCL3,5,1284.0,False,True
ASCL4,5,1870.0,False,True
ASCL5,5,2359.0,False,True
ASF1A,5,2294.0,False,True
ASF1B,5,177.0,False,True
ASH1L,5,1082.0,False,True
ASH2L,5,13.0,False,True
ASIC1,5,2901.0,False,True
ASIC3,5,2104.0,False,True
ASL,5,1463.0,False,True
ASMTL,5,2243.0,False,True
ASNS,5,1546.0,False,False
ASNSD1,5,773.0,False,True
ASPH,5,1266.0,False,True
ASPHD2,5,2096.0,False,True
ASPM,5,2440.0,False,True
ASPRV1,5,2872.0,False,True
ASPSCR1,5,2985.0,False,True
ASRGL1,5,995.0,False,True
ASTE1,5,2278.0,False,True
ASTL,5,2305.0,False,True
ASXL1,5,2786.0,False,True
ASXL2,5,2390.0,False,True
ATAD1,5,2748.0,False,True
ATAD2,5,1498.0,False,True
ATAD2B,5,1569.0,False,True
ATAD3A,5,1513.0,False,True
ATAD3B,5,806.0,False,True
ATAD5,6,3823.0,False,True
ATAT1,6,1753.0,False,True
ATE1,6,2366.0,False,True
ATF1,6,984.0,False,True
ATF2,6,3176.0,False,True
ATF3,6,800.0,False,True
ATF4,6,562.0,False,True
ATF5,6,40.0,False,True
ATF6,6,2133.0,False,True
ATF6B,6,649.0,False,True
ATF7,6,1476.0,False,True
ATF7IP,6,10372.0,False,True
ATF7IP2,6,7034.0,False,True
ATG10,6,647.0,False,True
ATG101,6,900.0,False,True
ATG12,6,1887.0,False,True
ATG13,6,1350.0,False,True
ATG14,6,754.0,False,True
ATG16L1,6,1515.0,False,True
ATG16L2,6,687.0,False,True
ATG2A,6,1461.0,False,True
ATG2B,6,2090.0,False,True
ATG3,6,1201.0,False,True
ATG4A,6,1129.0,False,True
ATG4B,6,2547.0,False,True
ATG4C,6,1135.0,False,True
ATG4D,6,1283.0,False,True
ATG5,6,743.0,False,True
ATG7,6,615.0,False,True
ATG9A,6,1461.0,False,True
ATG9B,6,1158.0,False,True
ATIC,6,144.0,False,True
ATL1,6,1906.0,False,True
ATL2,6,623.0,False,True
ATL3,6,1880.0,False,True
ATM,6,2304.0,False,True
ATMIN,6,1848.0,False,True
ATN1,6,4058.0,False,True
ATOH1,6,1564.0,False,True
ATOH7,6,1060.0,False,True
ATOH8,6,1149.0,False,True
ATOSA,6,1243.0,False,False
ATOSB,6,1169.0,False,False
ATOX1,6,4128.0,False,True
ATP10A,6,2484.0,False,True
ATP10D,6,3371.0,False,True
ATP11A,6,3325.0,False,True
ATP11B,6,38.0,False,True
ATP11C,6,1578.0,False,True
ATP13A1,6,1118.0,False,True
ATP13A2,6,1635.0,False,True
ATP13A3,6,1592.0,False,True
ATP1A3,6,1926.0,False,True
ATP1B1,6,3910.0,False,True
ATP1B3,6,632.0,False,True
ATP23,6,3173.0,False,True
ATP2A2,6,623.0,False,True
ATP2A3,6,1067.0,False,True
ATP2B1,6,629.0,False,True
ATP2B4,6,2288.0,False,True
ATP2C1,6,1643.0,False,True
ATP5F1A,6,1164.0,False,True
ATP5F1B,6,400.0,False,True
ATP5F1C,6,59.0,False,True
ATP5F1D,6,813.0,False,True
ATP5F1E,6,750.0,False,True
ATP5IF1,6,1901.0,False,True
ATP5MC1,6,1823.0,False,True
ATP5MC2,6,1984.0,False,True
ATP5MC3,6,3468.0,False,True
ATP5ME,6,700.0,False,True
ATP5MF,6,614.0,False,True
ATP5MF-PTCD1,6,727.0,False,False
ATP5MG,6,1700.0,False,True
ATP5PB,6,759.0,False,True
ATP5PD,6,346.0,False,True
ATP5PF,6,255.0,False,True
ATP5PO,6,1181.0,False,True
ATP6AP2,6,63.0,False,True
ATP6V0A1,6,2151.0,False,True
ATP6V0A2,6,324.0,False,True
ATP6V0B,6,96.0,False,True
ATP6V0D1,6,178.0,False,True
ATP6V0E1,6,1389.0,False,True
ATP6V0E2,6,1900.0,False,True
ATP6V1B2,6,82.0,False,True
ATP6V1C2,6,1210.0,False,True
ATP6V1D,6,655.0,False,True
ATP6V1E1,6,363.0,False,True
ATP6V1E2,6,3274.0,False,True
ATP6V1G2,6,1133.0,False,True
ATP6V1H,6,108.0,False,True
ATP7A,6,1789.0,False,True
ATP8A1,6,3012.0,False,True
ATP8A2,6,3141.0,False,True
ATP8B1,6,898.0,False,True
ATP8B2,6,519.0,False,True
ATP8B3,6,2415.0,False,True
ATP8B4,6,1307.0,False,True
ATP9A,6,6266.0,False,True
ATP9B,6,790.0,False,True
ATPAF1,6,1363.0,False,True
ATPAF2,6,1769.0,False,True
ATPSCKMT,6,26.0,False,True
ATRAID,6,691.0,False,True
ATRN,6,2429.0,False,True
ATRX,6,1349.0,False,True
ATXN1,6,1251.0,False,True
ATXN10,6,144.0,False,True
ATXN1L,6,1945.0,False,True
ATXN2,6,843.0,False,True
ATXN2L,6,1209.0,False,True
ATXN3,6,2411.0,False,True
ATXN7,6,475.0,False,True
ATXN7L1,6,1827.0,False,True
ATXN7L2,6,2272.0,False,True
ATXN7L3,6,3386.0,False,True
ATXN7L3B,6,2729.0,False,True
AUH,6,2683.0,False,True
AUNIP,6,686.0,False,True
AUP1,6,2056.0,False,True
AURKA,6,27.0,False,True
AURKAIP1,6,1880.0,False,True
AURKB,6,11.0,False,True
AUTS2,6,4210.0,False,True
AVEN,6,1129.0,False,True
AVIL,6,1364.0,False,True
AVL9,6,859.0,False,True
AVPI1,6,773.0,False,True
AVPR2,6,2201.0,False,True
AXIN1,6,25.0,False,True
AXIN2,6,6670.0,False,True
AXL,6,2352.0,False,True
AZGP1,6,2686.0,False,True
AZI2,6,453.0,False,True
AZIN1,6,1808.0,False,True
AZIN2,6,2507.0,False,True
B2M,6,1657.0,False,True
B3GALNT2,6,1582.0,False,True
B3GALT2,6,3136.0,False,True
B3GALT4,6,1514.0,False,True
B3GALT6,7,1066.0,False,True
B3GAT1,7,710.0,False,True
B3GAT2,7,1417.0,False,True
B3GAT3,7,2156.0,False,True
B3GLCT,7,641.0,False,True
B3GNT2,7,2333.0,False,True
B3GNT5,7,1365.0,False,True
B3GNT9,7,1014.0,False,True
B3GNTL1,7,2051.0,False,True
B4GALNT1,7,2730.0,False,True
B4GALNT3,7,293.0,False,True
B4GALNT4,7,3113.0,False,True
B4GALT1,7,1636.0,False,True
B4GALT2,7,1628.0,False,True
B4GALT3,7,2620.0,False,True
B4GALT4,7,2720.0,False,True
B4GALT5,7,17373.0,False,True
B4GALT7,7,1840.0,False,True
B4GAT1,7,3665.0,False,True
B9D2,7,1990.0,False,True
BABAM1,7,1779.0,False,True
BABAM2,7,2709.0,False,True
BACE1,7,2761.0,False,True
BACH1,7,672.0,False,True
BACH2,7,2648.0,False,True
BAD,7,3230.0,False,True
BAG1,7,4126.0,False,True
BAG2,7,1447.0,False,True
BAG3,7,2323.0,False,True
BAG4,7,1583.0,False,True
BAG5,7,1270.0,False,True
BAHD1,7,1197.0,False,True
BAIAP2,7,4076.0,False,True
BAIAP2L1,7,1755.0,False,True
BAIAP2L2,7,1518.0,False,True
BAIAP3,7,1933.0,False,True
BAK1,7,3124.0,False,True
BAMBI,7,2112.0,False,True
BANK1,7,997.0,False,True
BANP,7,1123.0,False,True
BAP1,7,159.0,False,True
BARD1,7,26.0,False,True
BARHL1,7,930.0,False,True
BARHL2,7,1531.0,False,True
BARX1,7,1770.0,False,True
BARX2,7,1166.0,False,True
BASP1,7,1853.0,False,True
BATF,7,354.0,False,True
BATF2,7,3319.0,False,True
BATF3,7,3114.0,False,True
BAX,7,597.0,False,True
BAZ1A,7,988.0,False,True
BAZ1B,7,1869.0,False,True
BAZ2A,7,1985.0,False,True
BAZ2B,7,742.0,False,True
BBC3,7,1778.0,False,True
BBIP1,7,1413.0,False,True
BBLN,7,1937.0,False,False
BBS1,7,1443.0,False,True
BBS10,7,4317.0,False,True
BBS12,7,1617.0,False,True
BBS2,7,2245.0,False,True
BBS4,7,2103.0,False,True
BBS7,7,2036.0,False,True
BBS9,7,3287.0,False,True
BBX,7,2201.0,False,True
BCAP29,7,1520.0,False,True
BCAP31,7,3003.0,False,True
BCAS3,7,1972.0,False,True
BCAS4,7,3822.0,False,True
BCAT1,7,2802.0,False,True
BCAT2,7,535.0,False,True
BCDIN3D,7,1285.0,False,True
BCKDHA,7,121.0,False,True
BCKDHB,7,2853.0,False,True
BCL10,7,1984.0,False,True
BCL11A,7,3605.0,False,True
BCL11B,7,649.0,False,True
BCL2,7,2780.0,False,True
BCL2A1,7,898.0,False,True
BCL2L1,7,664.0,False,True
BCL2L11,7,2305.0,False,True
BCL2L12,7,2800.0,False,True
BCL2L13,7,380.0,False,True
BCL2L14,7,819.0,False,False
BCL2L2,7,1037.0,False,True
BCL3,7,452.0,False,True
BCL6B,7,1337.0,False,True
BCL7A,7,1301.0,False,True
BCL7B,7,1202.0,False,True
BCL9,7,7794.0,False,True
BCL9L,7,2764.0,False,True
BCLAF1,7,1807.0,False,True
BCLAF3,7,1080.0,False,True
BCOR,7,4084.0,False,True
BCORL1,7,2423.0,False,True
BCR,7,1661.0,False,True
BCS1L,7,744.0,False,True
BDH1,7,2202.0,False,True
BDH2,7,2593.0,False,True
BDP1,7,59.0,False,True
BECN1,7,26.0,False,True
BEGAIN,7,2200.0,False,True
BEND2,7,1277.0,False,True
BEND3,7,2712.0,False,True
BEND4,7,1782.0,False,True
BEND5,7,1366.0,False,True
BEST1,7,1552.0,False,True
BEST4,7,1791.0,False,True
BET1,7,42.0,False,True
BET1L,7,2178.0,False,True
BEX1,7,2881.0,False,True
BEX2,7,2084.0,False,True
BEX3,7,1420.0,False,True
BEX4,7,4104.0,False,True
BEX5,7,2112.0,False,True
BFAR,7,3674.0,False,True
BHLHA15,7,4472.0,False,True
BHLHA9,7,1767.0,False,True
BHLHE22,7,1119.0,False,True
BHLHE23,7,2584.0,False,True
BHLHE40,7,2864.0,False,True
BHLHE41,7,2113.0,False,True
BICD1,7,1736.0,False,True
BICD2,7,2600.0,False,True
BICDL1,7,2112.0,False,True
BICRA,7,2020.0,False,True
BICRAL,7,3080.0,False,True
BID,7,902.0,False,True
BIK,7,1972.0,False,True
BIN1,7,2954.0,False,True
BIN2,7,1813.0,False,True
BIN3,7,1770.0,False,True
BIRC2,7,1421.0,False,True
BIRC3,7,1305.0,False,True
BIRC5,7,23.0,False,True
BIRC6,7,917.0,False,True
BIVM,7,3398.0,False,True
BIVM-ERCC5,7,2642.0,False,False
BLCAP,7,1643.0,False,True
BLK,7,2193.0,False,True
BLM,7,315.0,False,True
BLMH,7,1312.0,False,True
BLOC1S1,7,1871.0,False,True
BLOC1S2,7,918.0,False,True
BLOC1S3,7,762.0,False,True
BLOC1S4,8,745.0,False,True
BLOC1S5,8,1348.0,False,True
BLOC1S6,8,2217.0,False,True
BLTP1,8,1911.0,False,False
BLTP2,8,386.0,False,False
BLTP3A,8,1378.0,False,False
BLTP3B,8,1836.0,False,False
BLVRA,8,1301.0,False,True
BLVRB,8,1888.0,False,True
BLZF1,8,1290.0,False,True
BMAL1,8,1253.0,False,False
BMAL2,8,4050.0,False,False
BMERB1,8,2578.0,False,True
BMF,8,3415.0,False,True
BMI1,8,395.0,False,True
BMP1,8,856.0,False,True
BMP2K,8,2127.0,False,True
BMP6,8,1118.0,False,True
BMP8A,8,1689.0,False,True
BMP8B,8,1371.0,False,True
BMPR1A,8,2679.0,False,True
BMPR2,8,290.0,False,True
BMS1,8,10.0,False,True
BNC1,8,763.0,False,True
BNC2,8,2783.0,False,True
BNIP2,8,1331.0,False,True
BNIP3,8,2203.0,False,False
BNIP3L,8,2963.0,False,True
BNIPL,8,2950.0,False,True
BOD1,8,2082.0,False,True
BOD1L1,8,40.0,False,True
BOK,8,1646.0,False,True
BOLA1,8,2826.0,False,True
BOLA2B,8,2044.0,False,False
BOLA3,8,1238.0,False,True
BORA,8,60.0,False,True
BORCS5,8,805.0,False,True
BORCS6,8,534.0,False,True
BORCS7,8,2365.0,False,True
BORCS8,8,1505.0,False,True
BORCS8-MEF2B,8,2452.0,False,False
BPGM,8,1376.0,False,True
BPHL,8,3245.0,False,True
BPIFA2,8,1941.0,False,True
BPNT1,8,1622.0,False,True
BPNT2,8,196.0,False,False
BPTF,8,724.0,False,True
BRAF,8,1626.0,False,True
BRAP,8,777.0,False,True
BRAT1,8,839.0,False,True
BRCA1,8,88.0,False,True
BRCA2,8,15.0,False,True
BRCC3,8,1983.0,False,True
BRD10,8,1075.0,False,False
BRD2,8,1998.0,False,True
BRD3,8,2101.0,False,True
BRD4,8,7953.0,False,True
BRD7,8,3266.0,False,True
BRD8,8,998.0,False,True
BRD9,8,600.0,False,True
BRF2,8,3016.0,False,True
BRI3,8,10.0,False,True
BRI3BP,8,5888.0,False,True
BRICD5,8,1339.0,False,True
BRIP1,8,112.0,False,True
BRIX1,8,129.0,False,True
BRK1,8,1117.0,False,True
BRME1,8,1611.0,False,False
BRMS1,8,2824.0,False,True
BRMS1L,8,2622.0,False,True
BROX,8,1062.0,False,True
BRPF3,8,1427.0,False,True
BRSK1,8,3343.0,False,True
BRWD1,8,2497.0,False,True
BRWD3,8,1276.0,False,True
BSCL2,8,915.0,False,True
BSDC1,8,3086.0,False,True
BSG,8,652.0,False,True
BSPRY,8,1449.0,False,True
BST1,8,2849.0,False,True
BST2,8,2565.0,False,True
BSX,8,1607.0,False,True
BTAF1,8,1976.0,False,True
BTBD1,8,1038.0,False,True
BTBD10,8,1727.0,False,True
BTBD19,8,1464.0,False,True
BTBD2,8,2213.0,False,True
BTBD3,8,2072.0,False,True
BTBD6,8,2898.0,False,True
BTBD7,8,1742.0,False,True
BTBD8,8,1668.0,False,True
BTBD9,8,68.0,False,True
BTD,8,2501.0,False,True
BTF3L4,8,2395.0,False,True
BTG1,8,1349.0,False,True
BTG2,8,1795.0,False,True
BTG3,8,2160.0,False,True
BTK,8,771.0,False,True
BTLA,8,2312.0,False,True
BTN2A1,8,2457.0,False,True
BTN2A2,8,916.0,False,True
BTN3A1,8,731.0,False,True
BTN3A2,8,3799.0,False,True
BTN3A3,8,1417.0,False,True
BTNL9,8,2558.0,False,False
BTRC,8,1078.0,False,True
BUB1,8,177.0,False,True
BUB1B,8,36.0,False,True
BUD13,8,78.0,False,True
BUD23,8,12.0,False,True
BUD31,8,371.0,False,True
BYSL,8,763.0,False,True
BZW1,8,3108.0,False,True
BZW2,8,1890.0,False,True
C10orf105,8,2400.0,False,True
C10orf88,8,1749.0,False,True
C10orf95,8,1917.0,False,True
C11orf21,8,1601.0,False,True
C11orf24,8,1147.0,False,True
C11orf54,8,1957.0,False,True
C11orf58,8,2081.0,False,True
C11orf65,8,1233.0,False,True
C11orf68,8,1480.0,False,True
C11orf71,8,2030.0,False,True
C11orf96,8,1528.0,False,True
C11orf98,8,2607.0,False,True
C12orf42,8,1634.0,False,True
C12orf43,8,2513.0,False,True
C12orf57,8,2484.0,False,True
C12orf75,8,741.0,False,True
C12orf76,8,2965.0,False,True
C14orf119,8,2448.0,False,True
C14orf132,8,4243.0,False,True
C14orf28,8,1761.0,False,True
C14orf93,8,2246.0,False,True
C15orf39,8,1981.0,False,True
C15orf40,8,2068.0,False,True
C15orf48,8,1468.0,False,True
C15orf61,8,2654.0,False,True
C15orf62,8,1500.0,False,True
C16orf46,8,3037.0,False,True
C16orf54,8,1275.0,False,True
C16orf74,8,1857.0,False,True
C16orf86,8,1053.0,False,True
C16orf87,9,1859.0,False,True
C16orf95,9,1182.0,False,True
C17orf107,9,1964.0,False,True
C17orf58,9,1173.0,False,True
C17orf67,9,233.0,False,True
C17orf75,9,2426.0,False,True
C18orf21,9,697.0,False,True
C18orf32,9,572.0,False,True
C18orf54,9,2944.0,False,True
C19orf12,9,2306.0,False,True
C19orf18,9,1724.0,False,True
C19orf25,9,88.0,False,True
C19orf33,9,1927.0,False,True
C19orf38,9,1703.0,False,True
C19orf44,9,1213.0,False,True
C19orf47,9,3180.0,False,True
C19orf48P,9,1909.0,False,False
C19orf53,9,1341.0,False,True
C19orf73,9,1308.0,False,True
C1D,9,692.0,False,True
C1GALT1,9,1134.0,False,True
C1GALT1C1,9,2731.0,False,True
C1QA,9,2317.0,False,True
C1QB,9,1724.0,False,True
C1QBP,9,1364.0,False,True
C1QC,9,2430.0,False,True
C1QL3,9,2562.0,False,True
C1QTNF3,9,2777.0,False,True
C1QTNF6,9,1560.0,False,True
C1R,9,4154.0,False,True
C1RL,9,978.0,False,True
C1S,9,1119.0,False,True
C1orf115,9,1662.0,False,True
C1orf122,9,1701.0,False,True
C1orf131,9,51.0,False,True
C1orf159,9,1317.0,False,True
C1orf162,9,2013.0,False,True
C1orf174,9,2199.0,False,True
C1orf198,9,2438.0,False,True
C1orf21,9,1770.0,False,True
C1orf216,9,1102.0,False,True
C1orf35,9,704.0,False,True
C1orf43,9,2817.0,False,True
C1orf50,9,1583.0,False,False
C1orf52,9,4363.0,False,True
C1orf54,9,2702.0,False,True
C1orf56,9,380.0,False,True
C1orf74,9,2436.0,False,True
C20orf202,9,2129.0,False,True
C20orf96,9,6515.0,False,True
C21orf58,9,2032.0,False,True
C21orf91,9,1421.0,False,True
C22orf23,9,4313.0,False,True
C22orf46P,9,5685.0,False,False
C2CD2,9,2456.0,False,True
C2CD2L,9,809.0,False,True
C2CD3,9,1456.0,False,True
C2CD4D,9,1195.0,False,True
C2CD5,9,2530.0,False,True
C2orf15,9,806.0,False,True
C2orf42,9,2530.0,False,True
C2orf49,9,1329.0,False,True
C2orf68,9,1276.0,False,True
C2orf69,9,2234.0,False,True
C2orf74,9,2278.0,False,True
C2orf76,9,1165.0,False,True
C2orf88,9,2385.0,False,True
C3,9,3667.0,False,True
C3AR1,9,1460.0,False,True
C3orf18,9,1168.0,False,True
C3orf33,9,2069.0,False,True
C3orf38,9,972.0,False,True
C3orf52,9,2353.0,False,True
C3orf62,9,2341.0,False,True
C4BPB,9,1286.0,False,True
C4orf19,9,2014.0,False,True
C4orf3,9,1617.0,False,True
C4orf33,9,538.0,False,True
C4orf46,9,1644.0,False,True
C5,9,1935.0,False,True
C5AR1,9,2905.0,False,True
C5orf15,9,1385.0,False,True
C5orf24,9,331.0,False,True
C5orf34,9,1693.0,False,True
C5orf58,9,3433.0,False,True
C5orf63,9,2420.0,False,True
C6orf120,9,2812.0,False,True
C6orf136,9,3077.0,False,True
C6orf163,9,944.0,False,True
C6orf226,9,3445.0,False,True
C6orf47,9,2372.0,False,True
C6orf62,9,779.0,False,True
C6orf89,9,1122.0,False,True
C7,9,2350.0,False,True
C7orf50,9,1103.0,False,True
C8orf33,9,1887.0,False,True
C8orf44,9,1161.0,False,False
C8orf58,9,1212.0,False,True
C8orf76,9,2076.0,False,True
C8orf82,9,380.0,False,True
C8orf88,9,2372.0,False,True
C9orf40,9,915.0,False,True
C9orf72,9,1794.0,False,True
C9orf78,9,88.0,False,True
C9orf85,9,1197.0,False,True
CA1,9,4583.0,False,True
CA10,9,2246.0,False,True
CA11,9,755.0,False,True
CA13,9,1591.0,False,True
CA14,9,1837.0,False,True
CA2,9,2692.0,False,True
CA5B,9,2195.0,False,True
CA6,9,2913.0,False,True
CA7,9,1852.0,False,True
CA9,9,676.0,False,True
CAAP1,9,711.0,False,True
CAB39,9,2129.0,False,True
CAB39L,9,1204.0,False,True
CABIN1,9,954.0,False,True
CABLES1,9,1564.0,False,True
CABLES2,9,1107.0,False,True
CABP4,9,1457.0,False,True
CABP5,9,2138.0,False,True
CACFD1,9,5024.0,False,True
CACHD1,9,757.0,False,True
CACNA1A,9,2398.0,False,False
CACNA1C,9,2279.0,False,True
CACNA1D,9,2301.0,False,True
CACNA1E,9,1841.0,False,True
CACNA1H,9,1706.0,False,True
CACNA1I,9,1938.0,False,True
CACNA2D2,9,648.0,False,True
CACNA2D4,9,1791.0,False,True
CACNB1,9,1043.0,False,True
CACNB2,9,643.0,False,True
CACNB3,9,1255.0,False,True
CACNB4,9,2056.0,False,True
CACUL1,9,2598.0,False,True
CACYBP,9,1811.0,False,False
CAD,9,198.0,False,True
CADM1,9,2486.0,False,True
CALCB,9,3135.0,False,True
CALCOCO1,9,7211.0,False,True
CALCOCO2,9,1388.0,False,True
CALD1,9,1619.0,False,True
CALHM2,9,2246.0,False,True
CALHM6,9,1632.0,False,True
CALM1,9,2496.0,False,True
CALM2,9,1498.0,False,True
CALM3,9,1957.0,False,True
CALML4,10,1033.0,False,True
CALML5,10,2907.0,False,True
CALR,10,1363.0,False,True
CALU,10,2419.0,False,True
CALY,10,1573.0,False,True
CAMK1,10,670.0,False,True
CAMK1D,10,890.0,False,True
CAMK2D,10,1940.0,False,True
CAMK2G,10,3060.0,False,True
CAMK2N1,10,925.0,False,True
CAMK4,10,1243.0,False,True
CAMKK1,10,1758.0,False,True
CAMKK2,10,842.0,False,True
CAMKMT,10,2737.0,False,True
CAMLG,10,116.0,False,True
CAMSAP1,10,448.0,False,True
CAMSAP2,10,4370.0,False,True
CAMTA1,10,3224.0,False,True
CAMTA2,10,190.0,False,True
CANT1,10,3966.0,False,True
CANX,10,971.0,False,True
CAP1,10,776.0,False,True
CAPG,10,1676.0,False,True
CAPN1,10,1699.0,False,True
CAPN10,10,1792.0,False,False
CAPN12,10,1929.0,False,True
CAPN15,10,1639.0,False,True
CAPN2,10,2683.0,False,True
CAPN3,10,3153.0,False,True
CAPN5,10,1495.0,False,True
CAPN7,10,2075.0,False,True
CAPNS1,10,2202.0,False,True
CAPRIN1,10,426.0,False,True
CAPS,10,3351.0,False,True
CAPZA1,10,978.0,False,True
CAPZA2,10,2559.0,False,True
CARD11,10,138.0,False,True
CARD16,10,2313.0,False,True
CARD17P,10,824.0,False,False
CARD19,10,5214.0,False,True
CARD6,10,1722.0,False,True
CARD8,10,3099.0,False,True
CARD9,10,937.0,False,True
CARF,10,83.0,False,True
CARHSP1,10,2752.0,False,True
CARMIL1,10,1102.0,False,True
CARMIL2,10,1480.0,False,True
CARNMT1,10,2980.0,False,True
