context,source,target,n_cells,n_rows,n_control_cells,n_genes_measured,supported_ge_10,supported_ge_30,supported_ge_50
HepG2,nadig_hepg2,COG8,29.0,1,93.44827586206895,9023,True,False,False
HepG2,nadig_hepg2,COMTD1,42.0,1,94.9047619047619,9023,True,True,False
HepG2,nadig_hepg2,COPA,17.0,1,96.52941176470588,9023,True,False,False
HepG2,nadig_hepg2,COPB1,35.0,1,90.17142857142858,9023,True,True,False
HepG2,nadig_hepg2,COPB2,21.0,1,91.95238095238095,9023,True,False,False
HepG2,nadig_hepg2,COPG1,32.0,1,95.65625,9023,True,True,False
HepG2,nadig_hepg2,COPS2,78.0,1,94.07692307692307,9023,True,True,True
HepG2,nadig_hepg2,COPS3,40.0,1,95.775,9023,True,True,False
HepG2,nadig_hepg2,COPS4,63.0,1,93.92063492063492,9023,True,True,True
HepG2,nadig_hepg2,COPS5,42.0,1,95.73809523809524,9023,True,True,False
HepG2,nadig_hepg2,COPS6,27.0,1,95.7037037037037,9023,True,False,False
HepG2,nadig_hepg2,COPS8,66.0,1,93.15151515151514,9023,True,True,True
HepG2,nadig_hepg2,COPZ1,55.0,1,92.9090909090909,9023,True,True,True
HepG2,nadig_hepg2,COQ2,70.0,1,97.22857142857144,9023,True,True,True
HepG2,nadig_hepg2,COQ4,48.0,1,93.37499999999999,9023,True,True,False
HepG2,nadig_hepg2,COQ5,32.0,1,90.84375,9023,True,True,False
HepG2,nadig_hepg2,COTL1,60.0,1,92.19999999999999,9023,True,True,True
HepG2,nadig_hepg2,COX10,64.0,1,93.125,9023,True,True,True
HepG2,nadig_hepg2,COX11,99.0,1,95.12121212121212,9023,True,True,True
HepG2,nadig_hepg2,COX15,26.0,1,94.30769230769234,9023,True,False,False
HepG2,nadig_hepg2,COX17,21.0,1,96.76190476190476,9023,True,False,False
HepG2,nadig_hepg2,COX5A,37.0,1,94.89189189189192,9023,True,True,False
HepG2,nadig_hepg2,COX5B,23.0,1,90.00000000000001,9023,True,False,False
HepG2,nadig_hepg2,COX6C,24.0,1,92.66666666666667,9023,True,False,False
HepG2,nadig_hepg2,COX7B,26.0,1,92.46153846153847,9023,True,False,False
HepG2,nadig_hepg2,COX7C,43.0,1,94.32558139534883,9023,True,True,False
HepG2,nadig_hepg2,CPAMD8,66.0,1,96.18181818181819,9023,True,True,True
HepG2,nadig_hepg2,CPEB1,100.0,1,93.73,9023,True,True,True
HepG2,nadig_hepg2,CPNE1,19.0,1,93.10526315789474,9023,True,False,False
HepG2,nadig_hepg2,CPNE7,80.0,1,94.25,9023,True,True,True
HepG2,nadig_hepg2,CPOX,23.0,1,90.86956521739128,9023,True,False,False
HepG2,nadig_hepg2,CPSF1,59.0,1,96.3728813559322,9023,True,True,True
HepG2,nadig_hepg2,CPSF3,200.0,1,94.28500000000001,9023,True,True,True
HepG2,nadig_hepg2,CPSF4,65.0,1,91.41538461538462,9023,True,True,True
HepG2,nadig_hepg2,CPSF6,40.0,1,93.60000000000001,9023,True,True,False
HepG2,nadig_hepg2,CRCP,23.0,1,95.82608695652175,9023,True,False,False
HepG2,nadig_hepg2,CRKL,20.0,1,92.35,9023,True,False,False
HepG2,nadig_hepg2,CRLS1,29.0,1,93.20689655172413,9023,True,False,False
HepG2,nadig_hepg2,CRNKL1,22.0,1,92.54545454545455,9023,True,False,False
HepG2,nadig_hepg2,CS,77.0,1,94.93506493506494,9023,True,True,True
HepG2,nadig_hepg2,CSDE1,49.0,1,90.9795918367347,9023,True,True,False
HepG2,nadig_hepg2,CSE1L,240.0,1,93.65416666666665,9023,True,True,True
HepG2,nadig_hepg2,CSH2,79.0,1,95.59493670886076,9023,True,True,True
HepG2,nadig_hepg2,CSNK1A1,30.0,1,94.1,9023,True,True,False
HepG2,nadig_hepg2,CSNK2B,111.0,1,92.09009009009009,9023,True,True,True
HepG2,nadig_hepg2,CSTF1,265.0,1,94.52075471698113,9023,True,True,True
HepG2,nadig_hepg2,CSTF3,70.0,1,94.90000000000003,9023,True,True,True
HepG2,nadig_hepg2,CT45A5,28.0,1,90.46428571428572,9023,True,False,False
HepG2,nadig_hepg2,CTBP2,45.0,1,91.60000000000001,9023,True,True,False
HepG2,nadig_hepg2,CTCF,49.0,1,95.14285714285714,9023,True,True,False
HepG2,nadig_hepg2,CTDP1,83.0,1,91.03614457831326,9023,True,True,True
HepG2,nadig_hepg2,CTNNBL1,43.0,1,94.53488372093024,9023,True,True,False
HepG2,nadig_hepg2,CTPS1,27.0,1,91.74074074074073,9023,True,False,False
HepG2,nadig_hepg2,CTR9,11.0,1,93.0909090909091,9023,True,False,False
HepG2,nadig_hepg2,CTU2,58.0,1,96.17241379310344,9023,True,True,True
HepG2,nadig_hepg2,CUL1,49.0,1,94.3673469387755,9023,True,True,False
HepG2,nadig_hepg2,CUL2,70.0,1,92.37142857142858,9023,True,True,True
HepG2,nadig_hepg2,CUL3,35.0,1,93.68571428571428,9023,True,True,False
HepG2,nadig_hepg2,CUL7,54.0,1,97.9074074074074,9023,True,True,True
HepG2,nadig_hepg2,CWC15,45.0,1,92.75555555555556,9023,True,True,False
HepG2,nadig_hepg2,CWC22,34.0,1,99.23529411764707,9023,True,True,False
HepG2,nadig_hepg2,CWC25,27.0,1,98.88888888888889,9023,True,False,False
HepG2,nadig_hepg2,CWF19L2,25.0,1,94.28000000000002,9023,True,False,False
HepG2,nadig_hepg2,CXXC1,24.0,1,92.95833333333331,9023,True,False,False
HepG2,nadig_hepg2,CYC1,47.0,1,94.29787234042551,9023,True,True,False
HepG2,nadig_hepg2,CYCS,23.0,1,96.34782608695653,9023,True,False,False
HepG2,nadig_hepg2,CYFIP1,33.0,1,93.54545454545455,9023,True,True,False
HepG2,nadig_hepg2,CYP2A13,39.0,1,94.3076923076923,9023,True,True,False
HepG2,nadig_hepg2,CYP4F11,34.0,1,96.88235294117648,9023,True,True,False
HepG2,nadig_hepg2,CYREN,43.0,1,94.72093023255815,9023,True,True,False
HepG2,nadig_hepg2,CYS1,53.0,1,94.47169811320757,9023,True,True,True
HepG2,nadig_hepg2,DAD1,12.0,1,99.74999999999999,9023,True,False,False
HepG2,nadig_hepg2,DAP3,60.0,1,94.98333333333333,9023,True,True,True
HepG2,nadig_hepg2,DARS,48.0,1,96.20833333333331,9023,True,True,False
HepG2,nadig_hepg2,DAXX,41.0,1,97.02439024390245,9023,True,True,False
HepG2,nadig_hepg2,DBF4,23.0,1,99.69565217391305,9023,True,False,False
HepG2,nadig_hepg2,DBR1,76.0,1,94.43421052631578,9023,True,True,True
HepG2,nadig_hepg2,DCAF6,44.0,1,94.56818181818181,9023,True,True,False
HepG2,nadig_hepg2,DCLRE1B,43.0,1,93.13953488372094,9023,True,True,False
HepG2,nadig_hepg2,DCTN1,70.0,1,90.84285714285714,9023,True,True,True
HepG2,nadig_hepg2,DCTN2,69.0,1,95.08695652173914,9023,True,True,True
HepG2,nadig_hepg2,DCTN3,80.0,1,94.45,9023,True,True,True
HepG2,nadig_hepg2,DCTN4,66.0,1,93.6060606060606,9023,True,True,True
HepG2,nadig_hepg2,DCTN5,24.0,1,92.70833333333334,9023,True,False,False
HepG2,nadig_hepg2,DCTN6,37.0,1,94.0810810810811,9023,True,True,False
HepG2,nadig_hepg2,DCUN1D5,89.0,1,94.6067415730337,9023,True,True,True
HepG2,nadig_hepg2,DDB1,94.0,1,94.31914893617021,9023,True,True,True
HepG2,nadig_hepg2,DDN,100.0,1,95.67,9023,True,True,True
HepG2,nadig_hepg2,DDOST,41.0,1,93.73170731707319,9023,True,True,False
HepG2,nadig_hepg2,DDX1,55.0,1,93.98181818181817,9023,True,True,True
HepG2,nadig_hepg2,DDX10,90.0,1,93.57777777777778,9023,True,True,True
HepG2,nadig_hepg2,DDX11,27.0,1,89.22222222222223,9023,True,False,False
HepG2,nadig_hepg2,DDX17,62.0,1,96.30645161290323,9023,True,True,True
HepG2,nadig_hepg2,DDX18,66.0,1,93.69696969696972,9023,True,True,True
HepG2,nadig_hepg2,DDX19A,175.0,1,92.77142857142856,9023,True,True,True
HepG2,nadig_hepg2,DDX19B,145.0,1,93.08275862068966,9023,True,True,True
HepG2,nadig_hepg2,DDX20,45.0,1,95.82222222222222,9023,True,True,False
HepG2,nadig_hepg2,DDX21,77.0,1,90.67532467532467,9023,True,True,True
HepG2,nadig_hepg2,DDX23,167.0,1,89.8802395209581,9023,True,True,True
HepG2,nadig_hepg2,DDX24,26.0,1,93.00000000000001,9023,True,False,False
HepG2,nadig_hepg2,DDX27,109.0,1,94.77981651376146,9023,True,True,True
HepG2,nadig_hepg2,DDX3X,36.0,1,91.27777777777776,9023,True,True,False
HepG2,nadig_hepg2,DDX41,32.0,1,92.875,9023,True,True,False
HepG2,nadig_hepg2,DDX42,27.0,1,92.18518518518519,9023,True,False,False
HepG2,nadig_hepg2,DDX46,166.0,1,93.6987951807229,9023,True,True,True
HepG2,nadig_hepg2,DDX47,217.0,1,93.45622119815667,9023,True,True,True
HepG2,nadig_hepg2,DDX49,16.0,1,87.5,9023,True,False,False
HepG2,nadig_hepg2,DDX5,99.0,1,95.17171717171719,9023,True,True,True
HepG2,nadig_hepg2,DDX51,147.0,1,90.1156462585034,9023,True,True,True
HepG2,nadig_hepg2,DDX52,95.0,1,96.7578947368421,9023,True,True,True
HepG2,nadig_hepg2,DDX54,88.0,1,93.98863636363636,9023,True,True,True
HepG2,nadig_hepg2,DDX55,136.0,1,91.41176470588236,9023,True,True,True
HepG2,nadig_hepg2,DDX56,57.0,1,92.29824561403508,9023,True,True,True
HepG2,nadig_hepg2,DDX59,10.0,1,90.5,9023,True,False,False
HepG2,nadig_hepg2,DDX6,53.0,1,94.52830188679246,9023,True,True,True
HepG2,nadig_hepg2,DENR,54.0,1,96.24074074074073,9023,True,True,True
HepG2,nadig_hepg2,DEPDC5,41.0,1,93.21951219512196,9023,True,True,False
HepG2,nadig_hepg2,DERL2,73.0,1,93.24657534246575,9023,True,True,True
HepG2,nadig_hepg2,DESI1,55.0,1,93.47272727272725,9023,True,True,True
HepG2,nadig_hepg2,DGCR8,19.0,1,97.57894736842104,9023,True,False,False
HepG2,nadig_hepg2,DHDDS,19.0,1,91.4736842105263,9023,True,False,False
HepG2,nadig_hepg2,DHFR,21.0,1,93.47619047619047,9023,True,False,False
HepG2,nadig_hepg2,DHODH,45.0,1,95.11111111111113,9023,True,True,False
HepG2,nadig_hepg2,DHPS,35.0,1,94.37142857142858,9023,True,True,False
HepG2,nadig_hepg2,DHX15,48.0,1,95.66666666666664,9023,True,True,False
HepG2,nadig_hepg2,DHX16,75.0,1,92.85333333333334,9023,True,True,True
HepG2,nadig_hepg2,DHX29,34.0,1,98.70588235294119,9023,True,True,False
HepG2,nadig_hepg2,DHX30,49.0,1,91.85714285714285,9023,True,True,False
HepG2,nadig_hepg2,DHX33,34.0,1,91.8529411764706,9023,True,True,False
HepG2,nadig_hepg2,DHX36,45.0,1,96.84444444444445,9023,True,True,False
HepG2,nadig_hepg2,DHX37,124.0,1,93.03225806451611,9023,True,True,True
HepG2,nadig_hepg2,DHX8,61.0,1,92.14754098360656,9023,True,True,True
HepG2,nadig_hepg2,DHX9,21.0,1,96.38095238095237,9023,True,False,False
HepG2,nadig_hepg2,DICER1,32.0,1,92.34375,9023,True,True,False
HepG2,nadig_hepg2,DIMT1,78.0,1,92.93589743589746,9023,True,True,True
HepG2,nadig_hepg2,DIS3,20.0,1,98.15,9023,True,False,False
HepG2,nadig_hepg2,DKC1,42.0,1,85.38095238095238,9023,True,True,False
HepG2,nadig_hepg2,DLD,102.0,1,94.29411764705881,9023,True,True,True
HepG2,nadig_hepg2,DMAP1,25.0,1,94.16,9023,True,False,False
HepG2,nadig_hepg2,DMRTA2,50.0,1,95.12,9023,True,True,True
HepG2,nadig_hepg2,DNAAF3,115.0,1,93.06086956521739,9023,True,True,True
HepG2,nadig_hepg2,DNAJA1,65.0,1,95.23076923076923,9023,True,True,True
HepG2,nadig_hepg2,DNAJA3,61.0,1,91.77049180327872,9023,True,True,True
HepG2,nadig_hepg2,DNAJC11,19.0,1,90.73684210526315,9023,True,False,False
HepG2,nadig_hepg2,DNAJC17,60.0,1,90.58333333333334,9023,True,True,True
HepG2,nadig_hepg2,DNAJC19,52.0,1,94.01923076923077,9023,True,True,True
HepG2,nadig_hepg2,DNAJC8,84.0,1,92.64285714285714,9023,True,True,True
HepG2,nadig_hepg2,DNAJC9,19.0,1,92.4736842105263,9023,True,False,False
HepG2,nadig_hepg2,DNLZ,33.0,1,86.6969696969697,9023,True,True,False
HepG2,nadig_hepg2,DNM1,116.0,1,90.79310344827586,9023,True,True,True
HepG2,nadig_hepg2,DNM1L,39.0,1,91.79487179487181,9023,True,True,False
HepG2,nadig_hepg2,DNM2,14.0,1,97.0,9023,True,False,False
HepG2,nadig_hepg2,DNMT1,82.0,1,94.45121951219512,9023,True,True,True
HepG2,nadig_hepg2,DNTTIP2,55.0,1,95.58181818181819,9023,True,True,True
HepG2,nadig_hepg2,DOHH,86.0,1,94.87209302325581,9023,True,True,True
HepG2,nadig_hepg2,DOLK,73.0,1,97.15068493150685,9023,True,True,True
HepG2,nadig_hepg2,DONSON,30.0,1,97.56666666666666,9023,True,True,False
HepG2,nadig_hepg2,DPAGT1,31.0,1,96.19354838709677,9023,True,True,False
HepG2,nadig_hepg2,DPH1,84.0,1,95.29761904761905,9023,True,True,True
HepG2,nadig_hepg2,DPH2,52.0,1,91.90384615384616,9023,True,True,True
HepG2,nadig_hepg2,DPH3,43.0,1,93.04651162790697,9023,True,True,False
HepG2,nadig_hepg2,DPH6,42.0,1,91.21428571428572,9023,True,True,False
HepG2,nadig_hepg2,DPM2,31.0,1,91.64516129032258,9023,True,True,False
HepG2,nadig_hepg2,DPPA2,34.0,1,96.94117647058823,9023,True,True,False
HepG2,nadig_hepg2,DPY19L2,36.0,1,93.19444444444444,9023,True,True,False
HepG2,nadig_hepg2,DPY19L4,87.0,1,93.64367816091952,9023,True,True,True
HepG2,nadig_hepg2,DR1,29.0,1,94.93103448275862,9023,True,False,False
HepG2,nadig_hepg2,DRAP1,52.0,1,94.84615384615385,9023,True,True,True
HepG2,nadig_hepg2,DRG1,32.0,1,98.6875,9023,True,True,False
HepG2,nadig_hepg2,DSN1,26.0,1,92.15384615384617,9023,True,False,False
HepG2,nadig_hepg2,DSTYK,69.0,1,93.36231884057972,9023,True,True,True
HepG2,nadig_hepg2,DTL,64.0,1,94.609375,9023,True,True,True
HepG2,nadig_hepg2,DTYMK,25.0,1,95.2,9023,True,False,False
HepG2,nadig_hepg2,DUT,18.0,1,91.1111111111111,9023,True,False,False
HepG2,nadig_hepg2,DYNC1H1,35.0,1,97.31428571428572,9023,True,True,False
HepG2,nadig_hepg2,DYNC1I2,58.0,1,93.5344827586207,9023,True,True,True
HepG2,nadig_hepg2,DYNLL1,55.0,1,94.27272727272727,9023,True,True,True
HepG2,nadig_hepg2,DYNLL2,81.0,1,93.23456790123456,9023,True,True,True
HepG2,nadig_hepg2,DYNLRB1,124.0,1,94.68548387096776,9023,True,True,True
HepG2,nadig_hepg2,E2F6,57.0,1,95.42105263157893,9023,True,True,True
HepG2,nadig_hepg2,E4F1,82.0,1,94.0609756097561,9023,True,True,True
HepG2,nadig_hepg2,EARS2,51.0,1,97.70588235294117,9023,True,True,True
HepG2,nadig_hepg2,EBNA1BP2,58.0,1,93.17241379310344,9023,True,True,True
HepG2,nadig_hepg2,ECD,34.0,1,92.47058823529412,9023,True,True,False
HepG2,nadig_hepg2,ECT2,20.0,1,98.4,9023,True,False,False
HepG2,nadig_hepg2,EDC4,50.0,1,94.4,9023,True,True,True
HepG2,nadig_hepg2,EEF1A1,35.0,1,91.25714285714284,9023,True,True,False
HepG2,nadig_hepg2,EEF1B2,35.0,1,94.25714285714287,9023,True,True,False
HepG2,nadig_hepg2,EEF1G,29.0,1,94.44827586206897,9023,True,False,False
HepG2,nadig_hepg2,EEF2,76.0,1,95.9736842105263,9023,True,True,True
HepG2,nadig_hepg2,EEFSEC,56.0,1,93.73214285714286,9023,True,True,True
HepG2,nadig_hepg2,EFR3A,70.0,1,95.57142857142857,9023,True,True,True
HepG2,nadig_hepg2,EFTUD2,54.0,1,92.96296296296296,9023,True,True,True
HepG2,nadig_hepg2,EGLN2,55.0,1,96.87272727272727,9023,True,True,True
HepG2,nadig_hepg2,EHMT2,101.0,1,91.94059405940592,9023,True,True,True
HepG2,nadig_hepg2,EIF1,60.0,1,94.41666666666666,9023,True,True,True
HepG2,nadig_hepg2,EIF1AD,40.0,1,96.0,9023,True,True,False
HepG2,nadig_hepg2,EIF1AX,86.0,1,95.33720930232559,9023,True,True,True
HepG2,nadig_hepg2,EIF2B1,189.0,1,94.08994708994707,9023,True,True,True
HepG2,nadig_hepg2,EIF2B2,180.0,1,93.67777777777776,9023,True,True,True
HepG2,nadig_hepg2,EIF2B3,75.0,1,92.32000000000001,9023,True,True,True
HepG2,nadig_hepg2,EIF2B4,63.0,1,96.3015873015873,9023,True,True,True
HepG2,nadig_hepg2,EIF2B5,115.0,1,92.13043478260872,9023,True,True,True
HepG2,nadig_hepg2,EIF2S1,78.0,1,95.17948717948718,9023,True,True,True
HepG2,nadig_hepg2,EIF2S2,72.0,1,94.4861111111111,9023,True,True,True
HepG2,nadig_hepg2,EIF2S3,53.0,1,90.0754716981132,9023,True,True,True
HepG2,nadig_hepg2,EIF3A,63.0,1,94.80952380952381,9023,True,True,True
HepG2,nadig_hepg2,EIF3B,126.0,1,92.23809523809524,9023,True,True,True
HepG2,nadig_hepg2,EIF3CL,435.0,1,93.47586206896551,9023,True,True,True
HepG2,nadig_hepg2,EIF3D,18.0,1,92.16666666666667,9023,True,False,False
HepG2,nadig_hepg2,EIF3E,33.0,1,91.66666666666667,9023,True,True,False
HepG2,nadig_hepg2,EIF3G,11.0,1,89.72727272727273,9023,True,False,False
HepG2,nadig_hepg2,EIF3H,10.0,1,89.4,9023,True,False,False
HepG2,nadig_hepg2,EIF3I,94.0,1,93.67021276595743,9023,True,True,True
HepG2,nadig_hepg2,EIF3J,46.0,1,92.54347826086956,9023,True,True,False
HepG2,nadig_hepg2,EIF3L,44.0,1,95.6590909090909,9023,True,True,False
HepG2,nadig_hepg2,EIF3M,23.0,1,96.08695652173914,9023,True,False,False
HepG2,nadig_hepg2,EIF4A1,45.0,1,94.66666666666667,9023,True,True,False
HepG2,nadig_hepg2,EIF4A3,226.0,1,92.98230088495573,9023,True,True,True
HepG2,nadig_hepg2,EIF4B,217.0,1,94.28110599078342,9023,True,True,True
HepG2,nadig_hepg2,EIF4E,53.0,1,96.30188679245283,9023,True,True,True
HepG2,nadig_hepg2,EIF4G1,34.0,1,90.1470588235294,9023,True,True,False
HepG2,nadig_hepg2,EIF4G2,65.0,1,96.06153846153849,9023,True,True,True
HepG2,nadig_hepg2,EIF4H,52.0,1,92.26923076923077,9023,True,True,True
HepG2,nadig_hepg2,EIF5,48.0,1,91.3125,9023,True,True,False
HepG2,nadig_hepg2,EIF5A,65.0,1,94.3076923076923,9023,True,True,True
HepG2,nadig_hepg2,EIF6,96.0,1,94.625,9023,True,True,True
HepG2,nadig_hepg2,ELAC2,57.0,1,95.47368421052629,9023,True,True,True
HepG2,nadig_hepg2,ELL,232.0,1,92.95689655172416,9023,True,True,True
HepG2,nadig_hepg2,ELOB,64.0,1,95.71875,9023,True,True,True
HepG2,nadig_hepg2,ELOF1,35.0,1,95.08571428571429,9023,True,True,False
HepG2,nadig_hepg2,ELOVL1,62.0,1,96.79032258064517,9023,True,True,True
HepG2,nadig_hepg2,ELP2,23.0,1,97.17391304347825,9023,True,False,False
HepG2,nadig_hepg2,ELP3,102.0,1,94.47058823529413,9023,True,True,True
HepG2,nadig_hepg2,ELP4,25.0,1,92.16,9023,True,False,False
HepG2,nadig_hepg2,ELP5,46.0,1,95.0,9023,True,True,False
HepG2,nadig_hepg2,ELP6,36.0,1,90.97222222222223,9023,True,True,False
HepG2,nadig_hepg2,EMC1,56.0,1,95.71428571428571,9023,True,True,True
HepG2,nadig_hepg2,EMC3,103.0,1,93.48543689320388,9023,True,True,True
HepG2,nadig_hepg2,EMC4,54.0,1,93.12962962962963,9023,True,True,True
HepG2,nadig_hepg2,EMC7,89.0,1,93.75280898876404,9023,True,True,True
HepG2,nadig_hepg2,EMG1,15.0,1,100.8,9023,True,False,False
HepG2,nadig_hepg2,ENO1,45.0,1,95.88888888888891,9023,True,True,False
HepG2,nadig_hepg2,ENY2,77.0,1,94.66233766233765,9023,True,True,True
HepG2,nadig_hepg2,EP400,24.0,1,94.24999999999999,9023,True,False,False
HepG2,nadig_hepg2,EPB41L2,29.0,1,96.37931034482759,9023,True,False,False
HepG2,nadig_hepg2,EPRS,50.0,1,91.16000000000001,9023,True,True,True
HepG2,nadig_hepg2,EPS8L1,269.0,1,92.86617100371748,9023,True,True,True
HepG2,nadig_hepg2,ERAL1,36.0,1,95.44444444444443,9023,True,True,False
HepG2,nadig_hepg2,ERCC2,57.0,1,95.52631578947367,9023,True,True,True
HepG2,nadig_hepg2,ERCC3,39.0,1,89.10256410256412,9023,True,True,False
HepG2,nadig_hepg2,ERVW-1,60.0,1,95.66666666666667,9023,True,True,True
HepG2,nadig_hepg2,ESF1,165.0,1,94.86666666666666,9023,True,True,True
HepG2,nadig_hepg2,ESPN,143.0,1,95.26573426573425,9023,True,True,True
HepG2,nadig_hepg2,ESYT1,55.0,1,94.60000000000001,9023,True,True,True
HepG2,nadig_hepg2,ESYT2,23.0,1,94.56521739130434,9023,True,False,False
HepG2,nadig_hepg2,ETF1,97.0,1,93.6701030927835,9023,True,True,True
HepG2,nadig_hepg2,ETV4,23.0,1,89.52173913043477,9023,True,False,False
HepG2,nadig_hepg2,EWSR1,40.0,1,90.32499999999999,9023,True,True,False
HepG2,nadig_hepg2,EXOC1,43.0,1,92.18604651162791,9023,True,True,False
HepG2,nadig_hepg2,EXOC2,43.0,1,93.86046511627909,9023,True,True,False
HepG2,nadig_hepg2,EXOC3,41.0,1,91.26829268292683,9023,True,True,False
HepG2,nadig_hepg2,EXOC4,47.0,1,95.6382978723404,9023,True,True,False
HepG2,nadig_hepg2,EXOC5,64.0,1,91.515625,9023,True,True,True
HepG2,nadig_hepg2,EXOC7,66.0,1,95.19696969696969,9023,True,True,True
HepG2,nadig_hepg2,EXOC8,38.0,1,97.31578947368419,9023,True,True,False
HepG2,nadig_hepg2,EXOSC1,39.0,1,93.05128205128206,9023,True,True,False
HepG2,nadig_hepg2,EXOSC10,31.0,1,96.51612903225808,9023,True,True,False
HepG2,nadig_hepg2,EXOSC2,116.0,1,93.22413793103448,9023,True,True,True
HepG2,nadig_hepg2,EXOSC3,88.0,1,96.57954545454545,9023,True,True,True
HepG2,nadig_hepg2,EXOSC4,128.0,1,92.6484375,9023,True,True,True
HepG2,nadig_hepg2,EXOSC5,134.0,1,94.35074626865672,9023,True,True,True
HepG2,nadig_hepg2,EXOSC7,55.0,1,94.89090909090908,9023,True,True,True
HepG2,nadig_hepg2,EXOSC8,84.0,1,91.64285714285714,9023,True,True,True
HepG2,nadig_hepg2,EXOSC9,48.0,1,94.72916666666664,9023,True,True,False
HepG2,nadig_hepg2,F8A1,32.0,1,92.875,9023,True,True,False
HepG2,nadig_hepg2,FAF2,23.0,1,92.78260869565217,9023,True,False,False
HepG2,nadig_hepg2,FAM102B,47.0,1,94.29787234042553,9023,True,True,False
HepG2,nadig_hepg2,FAM133B,32.0,1,92.625,9023,True,True,False
HepG2,nadig_hepg2,FAM136A,291.0,1,92.69072164948454,9023,True,True,True
HepG2,nadig_hepg2,FAM207A,73.0,1,91.46575342465752,9023,True,True,True
HepG2,nadig_hepg2,FAM229A,72.0,1,95.08333333333333,9023,True,True,True
HepG2,nadig_hepg2,FAM32A,64.0,1,93.015625,9023,True,True,True
HepG2,nadig_hepg2,FAM50A,22.0,1,92.54545454545455,9023,True,False,False
HepG2,nadig_hepg2,FAM72D,66.0,1,94.65151515151516,9023,True,True,True
HepG2,nadig_hepg2,FARS2,26.0,1,92.76923076923077,9023,True,False,False
HepG2,nadig_hepg2,FARSA,47.0,1,98.68085106382978,9023,True,True,False
HepG2,nadig_hepg2,FARSB,21.0,1,97.14285714285714,9023,True,False,False
HepG2,nadig_hepg2,FASN,39.0,1,95.0,9023,True,True,False
HepG2,nadig_hepg2,FASTKD5,47.0,1,93.42553191489361,9023,True,True,False
HepG2,nadig_hepg2,FAU,91.0,1,92.18681318681321,9023,True,True,True
HepG2,nadig_hepg2,FBL,30.0,1,92.33333333333331,9023,True,True,False
HepG2,nadig_hepg2,FBLIM1,63.0,1,91.49206349206347,9023,True,True,True
HepG2,nadig_hepg2,FBRSL1,61.0,1,92.00000000000003,9023,True,True,True
HepG2,nadig_hepg2,FBXL14,106.0,1,92.78301886792451,9023,True,True,True
HepG2,nadig_hepg2,FBXO42,276.0,1,94.23913043478264,9023,True,True,True
HepG2,nadig_hepg2,FBXO5,33.0,1,92.48484848484847,9023,True,True,False
HepG2,nadig_hepg2,FBXW7,55.0,1,94.89090909090909,9023,True,True,True
HepG2,nadig_hepg2,FCF1,65.0,1,88.41538461538462,9023,True,True,True
HepG2,nadig_hepg2,FDPS,30.0,1,92.16666666666666,9023,True,True,False
HepG2,nadig_hepg2,FDXR,39.0,1,93.33333333333333,9023,True,True,False
HepG2,nadig_hepg2,FEN1,30.0,1,95.66666666666666,9023,True,True,False
HepG2,nadig_hepg2,FGFR1OP,39.0,1,90.71794871794872,9023,True,True,False
HepG2,nadig_hepg2,FKBP9,77.0,1,91.55844155844156,9023,True,True,True
HepG2,nadig_hepg2,FNBP4,111.0,1,93.18918918918918,9023,True,True,True
HepG2,nadig_hepg2,FNTA,166.0,1,92.88554216867472,9023,True,True,True
HepG2,nadig_hepg2,FNTB,34.0,1,93.26470588235296,9023,True,True,False
HepG2,nadig_hepg2,FOLR3,105.0,1,91.28571428571429,9023,True,True,True
HepG2,nadig_hepg2,FOXD4,28.0,1,87.5,9023,True,False,False
HepG2,nadig_hepg2,FOXL2,33.0,1,93.9090909090909,9023,True,True,False
HepG2,nadig_hepg2,FOXO1,44.0,1,98.18181818181819,9023,True,True,False
HepG2,nadig_hepg2,FOXS1,50.0,1,93.39999999999999,9023,True,True,True
HepG2,nadig_hepg2,FRG2,26.0,1,96.96153846153848,9023,True,False,False
HepG2,nadig_hepg2,FTSJ3,35.0,1,95.45714285714286,9023,True,True,False
HepG2,nadig_hepg2,FUNDC2,12.0,1,89.24999999999999,9023,True,False,False
HepG2,nadig_hepg2,FXN,33.0,1,88.93939393939394,9023,True,True,False
HepG2,nadig_hepg2,FYN,104.0,1,91.77884615384613,9023,True,True,True
HepG2,nadig_hepg2,GAB2,355.0,1,94.6112676056338,9023,True,True,True
HepG2,nadig_hepg2,GABPA,83.0,1,95.71084337349399,9023,True,True,True
HepG2,nadig_hepg2,GABPB1,42.0,1,91.71428571428572,9023,True,True,False
HepG2,nadig_hepg2,GAK,32.0,1,92.65625,9023,True,True,False
HepG2,nadig_hepg2,GAPDH,54.0,1,94.88888888888887,9023,True,True,True
HepG2,nadig_hepg2,GAR1,55.0,1,91.85454545454546,9023,True,True,True
HepG2,nadig_hepg2,GARS,79.0,1,92.9367088607595,9023,True,True,True
HepG2,nadig_hepg2,GART,65.0,1,92.93846153846154,9023,True,True,True
HepG2,nadig_hepg2,GATA1,20.0,1,94.45000000000002,9023,True,False,False
HepG2,nadig_hepg2,GBF1,17.0,1,93.41176470588238,9023,True,False,False
HepG2,nadig_hepg2,GCLC,68.0,1,94.85294117647057,9023,True,True,True
HepG2,nadig_hepg2,GCOM1,47.0,1,97.63829787234043,9023,True,True,False
